region,year,mean,sdev
IND,1980-1999,0.0,0.0
GGY,1980-1999,0.0,0.0
MSR,1980-1999,0.0,0.0
PCN,1980-1999,0.0,0.0
MKD,1980-1999,0.0,0.0
COK,1980-1999,0.0,0.0
KO-,1980-1999,0.0,0.0
STP,1980-1999,0.0,0.0
AIA,1980-1999,0.0,0.0
UZB,1980-1999,0.0,0.0
TZA,1980-1999,0.0,0.0
SLE,1980-1999,0.0,0.0
SWZ,1980-1999,0.0,0.0
PER,1980-1999,0.0,0.0
BRN,1980-1999,0.0,0.0
ATG,1980-1999,0.0,0.0
LIE,1980-1999,0.0,0.0
GIN,1980-1999,0.0,0.0
SMR,1980-1999,0.0,0.0
AGO,1980-1999,0.0,0.0
TUR,1980-1999,0.0,0.0
AND,1980-1999,0.0,0.0
DOM,1980-1999,0.0,0.0
PAK,1980-1999,0.0,0.0
LCA,1980-1999,0.0,0.0
MWI,1980-1999,0.0,0.0
CUW,1980-1999,0.0,0.0
NER,1980-1999,0.0,0.0
ALA,1980-1999,0.0,0.0
TTO,1980-1999,0.0,0.0
SUR,1980-1999,0.0,0.0
GLP,1980-1999,0.0,0.0
BDI,1980-1999,0.0,0.0
SGS,1980-1999,nan,nan
NIC,1980-1999,0.0,0.0
SP-,1980-1999,nan,nan
VGB,1980-1999,0.0,0.0
SLV,1980-1999,0.0,0.0
CMR,1980-1999,0.0,0.0
FUND-EEU,1980-1999,0.0,0.0
MTQ,1980-1999,0.0,0.0
LVA,1980-1999,0.0,0.0
MYT,1980-1999,0.0,0.0
MCO,1980-1999,0.0,0.0
ABW,1980-1999,0.0,0.0
GNQ,1980-1999,0.0,0.0
SYC,1980-1999,0.0,0.0
KIR,1980-1999,0.0,0.0
ECU,1980-1999,0.0,0.0
LKA,1980-1999,0.0,0.0
GAB,1980-1999,0.0,0.0
MAC,1980-1999,0.0,0.0
MLI,1980-1999,0.0,0.0
PRT,1980-1999,0.0,0.0
VCT,1980-1999,0.0,0.0
FIN,1980-1999,0.0,0.0
KOR,1980-1999,0.0,0.0
SYR,1980-1999,0.0,0.0
VNM,1980-1999,0.0,0.0
CHE,1980-1999,0.0,0.0
EGY,1980-1999,0.0,0.0
TUN,1980-1999,0.0,0.0
FUND-ANZ,1980-1999,0.0,0.0
IRN,1980-1999,0.0,0.0
TGO,1980-1999,0.0,0.0
SWE,1980-1999,0.0,0.0
FUND-LAM,1980-1999,0.0,0.0
RUS,1980-1999,0.0,0.0
IRQ,1980-1999,0.0,0.0
HRV,1980-1999,0.0,0.0
SVN,1980-1999,0.0,0.0
MOZ,1980-1999,0.0,0.0
SEN,1980-1999,0.0,0.0
RWA,1980-1999,0.0,0.0
CCK,1980-1999,0.0,0.0
FUND-SSA,1980-1999,0.0,0.0
BLZ,1980-1999,0.0,0.0
GEO,1980-1999,0.0,0.0
GUF,1980-1999,0.0,0.0
BTN,1980-1999,0.0,0.0
AUS,1980-1999,0.0,0.0
MDA,1980-1999,0.0,0.0
VIR,1980-1999,0.0,0.0
MDV,1980-1999,0.0,0.0
HND,1980-1999,0.0,0.0
BHS,1980-1999,0.0,0.0
FJI,1980-1999,0.0,0.0
NRU,1980-1999,0.0,0.0
NCL,1980-1999,0.0,0.0
FUND-#N/A,1980-1999,nan,nan
ARG,1980-1999,0.0,0.0
ZWE,1980-1999,0.0,0.0
FLK,1980-1999,0.0,0.0
FRO,1980-1999,0.0,0.0
TKM,1980-1999,0.0,0.0
ROU,1980-1999,0.0,0.0
MNG,1980-1999,0.0,0.0
MEX,1980-1999,0.0,0.0
BRA,1980-1999,0.0,0.0
SVK,1980-1999,0.0,0.0
CZE,1980-1999,0.0,0.0
MDG,1980-1999,0.0,0.0
DZA,1980-1999,0.0,0.0
COM,1980-1999,0.0,0.0
FUND-MDE,1980-1999,0.0,0.0
NZL,1980-1999,0.0,0.0
TUV,1980-1999,0.0,0.0
ESP,1980-1999,0.0,0.0
MRT,1980-1999,0.0,0.0
SGP,1980-1999,0.0,0.0
CYM,1980-1999,0.0,0.0
NOR,1980-1999,0.0,0.0
CXR,1980-1999,0.0,0.0
PRI,1980-1999,0.0,0.0
ERI,1980-1999,0.0,0.0
GRD,1980-1999,0.0,0.0
TCA,1980-1999,0.0,0.0
MYS,1980-1999,0.0,0.0
GHA,1980-1999,0.0,0.0
FSM,1980-1999,0.0,0.0
BGD,1980-1999,0.0,0.0
IDN,1980-1999,0.0,0.0
OMN,1980-1999,0.0,0.0
BEN,1980-1999,0.0,0.0
FUND-CAN,1980-1999,0.0,0.0
CRI,1980-1999,0.0,0.0
LUX,1980-1999,0.0,0.0
GIB,1980-1999,0.0,0.0
CUB,1980-1999,0.0,0.0
BES,1980-1999,0.0,0.0
SLB,1980-1999,0.0,0.0
CIV,1980-1999,0.0,0.0
DEU,1980-1999,0.0,0.0
WLF,1980-1999,0.0,0.0
SAU,1980-1999,0.0,0.0
PRK,1980-1999,0.0,0.0
QAT,1980-1999,0.0,0.0
JAM,1980-1999,0.0,0.0
ATA,1980-1999,nan,nan
FUND-JPK,1980-1999,0.0,0.0
AZE,1980-1999,0.0,0.0
MNP,1980-1999,0.0,0.0
ITA,1980-1999,0.0,0.0
ASM,1980-1999,0.0,0.0
SOM,1980-1999,0.0,0.0
FUND-WEU,1980-1999,0.0,0.0
KAZ,1980-1999,0.0,0.0
PSE,1980-1999,0.0,0.0
LSO,1980-1999,0.0,0.0
NAM,1980-1999,0.0,0.0
SMX,1980-1999,0.0,0.0
FUND-CAM,1980-1999,0.0,0.0
ISR,1980-1999,0.0,0.0
MMR,1980-1999,0.0,0.0
SJM,1980-1999,0.0,0.0
IOT,1980-1999,nan,nan
LBN,1980-1999,0.0,0.0
IMN,1980-1999,0.0,0.0
PAN,1980-1999,0.0,0.0
NFK,1980-1999,0.0,0.0
VAT,1980-1999,0.0,0.0
MNE,1980-1999,0.0,0.0
LBR,1980-1999,0.0,0.0
KEN,1980-1999,0.0,0.0
JEY,1980-1999,0.0,0.0
MUS,1980-1999,0.0,0.0
BVT,1980-1999,nan,nan
GBR,1980-1999,0.0,0.0
CL-,1980-1999,nan,nan
KGZ,1980-1999,0.0,0.0
AUT,1980-1999,0.0,0.0
COL,1980-1999,0.0,0.0
USA,1980-1999,0.0,0.0
ZAF,1980-1999,0.0,0.0
NIU,1980-1999,0.0,0.0
CAF,1980-1999,0.0,0.0
AFG,1980-1999,0.0,0.0
LTU,1980-1999,0.0,0.0
JPN,1980-1999,0.0,0.0
BOL,1980-1999,0.0,0.0
BIH,1980-1999,0.0,0.0
DJI,1980-1999,0.0,0.0
TKL,1980-1999,0.0,0.0
PNG,1980-1999,0.0,0.0
SDN,1980-1999,0.0,0.0
PYF,1980-1999,0.0,0.0
HKG,1980-1999,0.0,0.0
TLS,1980-1999,0.0,0.0
PRY,1980-1999,0.0,0.0
ALB,1980-1999,0.0,0.0
LBY,1980-1999,0.0,0.0
FUND-SAS,1980-1999,0.0,0.0
BMU,1980-1999,0.0,0.0
NGA,1980-1999,0.0,0.0
FRA,1980-1999,0.0,0.0
HUN,1980-1999,0.0,0.0
GUY,1980-1999,0.0,0.0
KNA,1980-1999,0.0,0.0
GRC,1980-1999,0.0,0.0
ETH,1980-1999,0.0,0.0
BWA,1980-1999,0.0,0.0
BLR,1980-1999,0.0,0.0
BGR,1980-1999,0.0,0.0
GUM,1980-1999,0.0,0.0
FUND-SEA,1980-1999,0.0,0.0
FUND-MAF,1980-1999,0.0,0.0
REU,1980-1999,0.0,0.0
SYR,2000-2019,2.1156938766189885e-06,2.995791409970365e-06
USA,2000-2019,3.6893736869684634e-06,4.4033774817850547e-06
FUND-JPK,2000-2019,3.0404866779616863e-06,2.8568358480749801e-06
BRB,2000-2019,-6.1332505709259758e-06,6.7310010800050942e-06
GLP,2000-2019,-2.1626772797248971e-06,3.8432939533621977e-06
PER,2000-2019,-8.1350497319184816e-07,2.6660172984590358e-06
SYC,2000-2019,-1.9699497024664708e-06,4.3880329144548786e-06
NAM,2000-2019,-2.7168651476542737e-06,3.2751280782667868e-06
FUND-MDE,2000-2019,2.1616270869432745e-06,2.6408311104791244e-06
DOM,2000-2019,-2.5641920945276374e-06,4.4536265819754404e-06
TWN,2000-2019,nan,nan
IOT,2000-2019,nan,nan
KIR,2000-2019,-1.174371670959844e-06,5.5303149288172718e-06
ESP,2000-2019,1.2920527395335703e-06,2.3346084247855156e-06
MMR,2000-2019,7.0101708728377772e-07,1.7423148097970411e-06
KAZ,2000-2019,1.6281321341511447e-05,9.3296906964471579e-06
SUR,2000-2019,-3.1924683658125984e-06,4.4470309590052627e-06
GRD,2000-2019,-2.4711985212091881e-06,4.3899570491289123e-06
LBN,2000-2019,2.5729512099915122e-08,2.5558773859925045e-06
BFA,2000-2019,4.4088161494619879e-06,5.4530117798634609e-06
FUND-WEU,2000-2019,6.7495324412743868e-06,7.5959659735513896e-06
MEX,2000-2019,-2.2353812642130674e-06,2.6178787081602021e-06
DEU,2000-2019,8.9970016388125331e-06,1.1915545640246405e-05
BGD,2000-2019,8.0895538742827506e-07,1.8750561452848054e-06
UGA,2000-2019,-2.0960659343224871e-06,1.9848988869568722e-06
OMN,2000-2019,-8.4759174913160039e-06,4.6407756311339006e-06
LCA,2000-2019,-3.8057155876333733e-06,4.9372084377672805e-06
SJM,2000-2019,3.7700819413689016e-05,4.8335603820420975e-05
ZAF,2000-2019,-1.7600808187496927e-06,2.9189898872117406e-06
SLV,2000-2019,-3.0159154698341694e-06,3.4426039684873881e-06
LBY,2000-2019,-3.5209850999940669e-06,3.6064921104821935e-06
ITA,2000-2019,3.6776354598861385e-06,4.1031268781796752e-06
SGS,2000-2019,nan,nan
LIE,2000-2019,9.1793214812605793e-06,1.0791325340139241e-05
FUND-ANZ,2000-2019,-3.6236912596164209e-06,2.7139670483181817e-06
STP,2000-2019,-2.2811675928661666e-06,2.6693492467204923e-06
ARE,2000-2019,-1.0047540475128953e-05,5.2835246277016321e-06
MUS,2000-2019,-3.0713136675823405e-06,6.6576222031433364e-06
FUND-EEU,2000-2019,7.1345869798002307e-06,9.4255847375987939e-06
MDA,2000-2019,4.2586394346442006e-06,6.1120186346873915e-06
MCO,2000-2019,1.1750984482387776e-06,3.0492973085913693e-06
MLT,2000-2019,-2.8733829499853104e-06,4.2213500984030352e-06
KO-,2000-2019,4.3654547958547058e-06,6.4831560635591074e-06
IRQ,2000-2019,6.4465023397747329e-06,5.5571544695036066e-06
SOM,2000-2019,2.4228329740207645e-06,2.9846833261716998e-06
ATG,2000-2019,-1.7744766447267323e-06,3.9163447951783717e-06
GGY,2000-2019,3.3266507458967997e-06,5.5559843123659713e-06
FUND-SEA,2000-2019,-1.1173070466800591e-06,1.9920838648233498e-06
TUR,2000-2019,4.329634865256594e-06,4.1950765424454069e-06
NIC,2000-2019,-1.0374409125328555e-06,1.8908023335578973e-06
PSE,2000-2019,-5.3375847315657934e-07,2.3407984864797623e-06
PCN,2000-2019,-3.2296196160645731e-08,2.2956106706940123e-06
MAC,2000-2019,-6.7854798573719895e-06,5.378968393640908e-06
BTN,2000-2019,3.0695453817634102e-06,3.3231194315929433e-06
GIB,2000-2019,-4.7966758363427222e-07,2.4354956328969745e-06
TKM,2000-2019,4.800482443880107e-06,4.2575374799407686e-06
NIU,2000-2019,-1.7135076579442885e-06,4.2988262885715438e-06
HKG,2000-2019,-7.1410446158447854e-06,5.7078705778998653e-06
MLI,2000-2019,4.8068147565166435e-06,5.5020306998498939e-06
BOL,2000-2019,2.318145594002959e-06,3.1100633368700757e-06
BMU,2000-2019,-4.7218556862658453e-07,2.0281228423220277e-06
MRT,2000-2019,4.8046708883548723e-06,5.2302416232501994e-06
TTO,2000-2019,-6.2198562968190633e-06,4.6720574104647018e-06
GUY,2000-2019,-1.5500563204290708e-07,3.1468861383875724e-06
BLM,2000-2019,-2.5317401631101744e-06,4.2251115091061914e-06
SVN,2000-2019,8.4220308695082283e-06,1.0354228098684381e-05
CUW,2000-2019,-3.2176366939800592e-07,3.8126909831703891e-06
BVT,2000-2019,nan,nan
DZA,2000-2019,1.3484463407397575e-06,2.5210080997905324e-06
MOZ,2000-2019,-6.9267723216575529e-07,1.7963758956955538e-06
IMN,2000-2019,5.6893790210317994e-06,7.7490240172819578e-06
CHE,2000-2019,1.0027044313412984e-05,1.1099585745293164e-05
COG,2000-2019,-1.4190436825106609e-06,2.40870568543156e-06
TUV,2000-2019,-1.0953003113131433e-06,4.6390198716547418e-06
VIR,2000-2019,-1.8279085720682229e-06,3.6208150861184076e-06
HUN,2000-2019,6.1666091152241475e-06,8.5296985835415805e-06
SPM,2000-2019,1.3121431163203951e-05,9.6585275246405706e-06
FUND-SAS,2000-2019,1.5656656450998287e-06,2.5602432696244698e-06
GRC,2000-2019,5.9843154898182887e-07,2.193287340612302e-06
JPN,2000-2019,2.2795320625953367e-06,2.7649880294473489e-06
CHL,2000-2019,1.1284032717914258e-06,2.3726194447502321e-06
AUT,2000-2019,1.0484113671041645e-05,1.272089418542285e-05
LKA,2000-2019,-9.2334614413048596e-07,2.2135733434885388e-06
NCL,2000-2019,-3.5317439025539136e-06,4.7353196739402912e-06
FUND-SIS,2000-2019,-2.1882190680608718e-06,2.9278017483373899e-06
FLK,2000-2019,6.845076863175852e-06,8.3740078685653623e-06
NRU,2000-2019,-2.2073288272599774e-06,6.2155371934781295e-06
BLZ,2000-2019,-2.6353236041618045e-06,3.7074110130115852e-06
FRO,2000-2019,4.3866439470428479e-06,9.0520406156585067e-06
GEO,2000-2019,5.107179970813548e-06,4.8121591502568099e-06
ALB,2000-2019,2.8072517874420948e-06,4.2364667363293337e-06
TKL,2000-2019,-9.6800543063459993e-07,4.5424869462060941e-06
VEN,2000-2019,-3.6000075259467532e-06,3.6231741238686854e-06
MDG,2000-2019,-1.9469611256048845e-06,2.0383542715647377e-06
EST,2000-2019,1.9647609196917829e-05,2.1424103357900797e-05
SGP,2000-2019,-4.977243679677258e-06,3.7545206963875463e-06
FUND-FSU,2000-2019,1.5668266723998001e-05,1.1480279829153996e-05
FRA,2000-2019,5.792535460110744e-06,6.711111261571738e-06
NPL,2000-2019,1.0570791136705313e-06,2.5126744043218382e-06
KOR,2000-2019,6.9424001504121829e-06,5.9568372148562385e-06
ARM,2000-2019,6.9184865850905273e-06,5.8609030028758437e-06
ARG,2000-2019,-5.5731239700408102e-07,1.7799472913912623e-06
ASM,2000-2019,-2.4776908683859162e-06,2.9865093755216778e-06
IDN,2000-2019,-7.8626871966453888e-07,2.2138403334066406e-06
SVK,2000-2019,9.6994200656653335e-06,1.3418170525103892e-05
CZE,2000-2019,9.8532598968668285e-06,1.3538339068093596e-05
CYM,2000-2019,-9.1897265659767982e-07,2.7876068060918935e-06
TCA,2000-2019,-5.1450642381634983e-07,2.8393158041983389e-06
MHL,2000-2019,-1.1316361833235864e-06,4.0398126628310675e-06
MNE,2000-2019,4.7392632789814593e-06,6.6668596236983535e-06
FSM,2000-2019,-8.0413352869123228e-07,4.2036835033819374e-06
PRY,2000-2019,-9.0285764412282343e-07,2.9446314167580942e-06
PAN,2000-2019,-5.2766705289725595e-06,6.0851022091380184e-06
HND,2000-2019,-2.2778154018062088e-06,2.1885985947144188e-06
AND,2000-2019,8.5702485443689994e-06,9.7986020204935405e-06
BHS,2000-2019,-1.8891834894587734e-06,5.1148477535312324e-06
SHN,2000-2019,1.3374815613294759e-07,1.7216550724416894e-06
TON,2000-2019,-1.7645350896497684e-06,3.0296243747003229e-06
MAF,2000-2019,-1.7757435540637043e-06,4.4366382046355196e-06
CRI,2000-2019,-4.2425668200601954e-06,3.9800085283037871e-06
AUS,2000-2019,-4.5939837760839647e-06,3.0846872221751506e-06
BES,2000-2019,-2.6148835957175331e-06,3.7931030319063327e-06
ATF,2000-2019,nan,nan
SLB,2000-2019,-7.0094391588769962e-07,1.1442015774383773e-06
TCD,2000-2019,4.2159951398394124e-06,5.5335287155624677e-06
POL,2000-2019,9.4793404598551479e-06,1.336409140717179e-05
SWE,2000-2019,1.8420115408294273e-05,2.0483260742197422e-05
SAU,2000-2019,-6.6200365645755718e-06,5.3482154842890853e-06
UZB,2000-2019,4.6042875024585191e-06,4.5918344783948391e-06
THA,2000-2019,-1.7094991407530406e-06,3.976646034573776e-06
MSR,2000-2019,-2.2501721355122897e-06,3.91231543636812e-06
NLD,2000-2019,7.5604858972079922e-06,1.0002382096842436e-05
COM,2000-2019,-7.88725243325565e-07,1.8358752994645329e-06
CUB,2000-2019,-1.4631281206369425e-06,3.2184378798768382e-06
SWZ,2000-2019,-2.4765363948400623e-06,2.8250829091903597e-06
ESH,2000-2019,-2.030615692040139e-06,2.4172981665470105e-06
BRN,2000-2019,-5.3842663551245082e-06,4.1911536356133292e-06
NZL,2000-2019,1.5889236695675469e-06,2.2499463855876023e-06
YEM,2000-2019,-3.3166806160566812e-07,2.2802629301914997e-06
JEY,2000-2019,3.1746895486336489e-06,5.4328583797002549e-06
AIA,2000-2019,-1.7222297198362923e-06,4.5019944296406596e-06
NFK,2000-2019,-4.6716742195049906e-07,2.3095922552347334e-06
MAR,2000-2019,-3.8509973155783802e-09,2.3896217772593544e-06
BIH,2000-2019,4.3119458190258273e-06,6.5114743409227695e-06
URY,2000-2019,-2.5190419824464991e-07,1.4585191889605633e-06
CL-,2000-2019,nan,nan
ISR,2000-2019,-7.7687038389896686e-06,5.2162500828550581e-06
GTM,2000-2019,-1.9496682467025244e-06,2.622342761145939e-06
GHA,2000-2019,1.3245888808225997e-06,2.5014684720732858e-06
SMR,2000-2019,3.6538445618624979e-06,5.4376762031134345e-06
FUND-LAM,2000-2019,-1.9999631343068133e-06,2.6072313069296721e-06
PYF,2000-2019,-3.8195113633609845e-06,4.5417817637181394e-06
PRT,2000-2019,9.8894418437009617e-07,2.5483056133268875e-06
SMX,2000-2019,-1.7889696797948963e-06,4.3996764563350106e-06
PLW,2000-2019,-7.9651685529633243e-07,3.6960989694067741e-06
UKR,2000-2019,6.8779753834860337e-06,8.0907958288301484e-06
AFG,2000-2019,5.1955321308026136e-06,5.4355849112320566e-06
NER,2000-2019,6.0358931162146315e-06,7.6828199283651159e-06
ALA,2000-2019,1.3532367996139034e-05,1.530489673560356e-05
FUND-MAF,2000-2019,1.3255550491491857e-06,2.5070645094720163e-06
CXR,2000-2019,-2.6110376779482541e-06,3.834586869520978e-06
KEN,2000-2019,-2.0100142849903217e-06,1.8726750551013601e-06
CIV,2000-2019,4.3098719683502797e-07,2.0589707183916447e-06
BEN,2000-2019,1.9244682847117411e-06,3.044683055959443e-06
CMR,2000-2019,-2.8035685151743767e-07,2.007001986929001e-06
ATA,2000-2019,nan,nan
VAT,2000-2019,6.9025389062198382e-07,2.48222965135527e-06
SLE,2000-2019,1.4042882674969451e-07,1.7066466949970108e-06
ERI,2000-2019,-1.052301920084893e-07,2.0554049319947157e-06
RWA,2000-2019,-2.9224837583665426e-06,2.7540818155650136e-06
COK,2000-2019,-1.6692057791345153e-06,2.8452499593413072e-06
MYT,2000-2019,-2.3417032390237008e-06,4.3176168330927928e-06
KGZ,2000-2019,7.5968452448281281e-06,6.0654622095283108e-06
MNG,2000-2019,1.5008679878653148e-05,1.3023278806969337e-05
SEN,2000-2019,1.2746580479894762e-06,2.3536902672335727e-06
MWI,2000-2019,-1.6646925009379249e-06,2.1310772368545019e-06
FUND-CAM,2000-2019,-2.3629811383818434e-06,2.4634149648166182e-06
CCK,2000-2019,-3.0551150002320158e-06,4.2137057020673431e-06
COL,2000-2019,-1.8545788200966596e-06,2.428204339738335e-06
ABW,2000-2019,3.4828539616354288e-07,2.18367074722942e-06
BEL,2000-2019,7.5391928629217407e-06,9.1941032962356165e-06
WLF,2000-2019,-2.0636024663848641e-06,2.8988204476097064e-06
DJI,2000-2019,4.5202153904750462e-06,6.6861230156788871e-06
VCT,2000-2019,-3.0186500956289206e-06,4.5346295492682758e-06
BRA,2000-2019,-3.0743448917532108e-06,3.9149760349220918e-06
BDI,2000-2019,-2.9231885958585298e-06,2.4601371073688341e-06
TUN,2000-2019,2.9557046176248585e-07,2.0036026432907391e-06
GMB,2000-2019,1.0557158784967866e-06,2.41039978612981e-06
DMA,2000-2019,-2.8641081690635708e-06,3.9148667601769013e-06
IRN,2000-2019,4.2209563302641147e-06,4.0152054098904584e-06
BWA,2000-2019,-3.8967474406568999e-06,5.5491661450756761e-06
NGA,2000-2019,1.1018175454990343e-06,2.8583531748933066e-06
NOR,2000-2019,1.8643941440172308e-05,2.0111302643231376e-05
TGO,2000-2019,1.5852608611410338e-06,2.561992973057461e-06
CHN,2000-2019,2.8774346228991502e-06,3.0443862945737929e-06
BGR,2000-2019,4.8735875074833855e-06,5.7793772052752183e-06
LVA,2000-2019,1.4630105312558857e-05,1.6738383219778977e-05
FUND-USA,2000-2019,3.6845857313968839e-06,4.3991306673693448e-06
TLS,2000-2019,-8.9000408289148676e-07,2.0245219826437135e-06
SP-,2000-2019,nan,nan
RUS,2000-2019,2.2051052948700206e-05,1.5627907409879371e-05
GUM,2000-2019,-1.4515243421994047e-06,4.3844428616001129e-06
BHR,2000-2019,-6.1449940151296516e-06,6.2328555774731206e-06
DNK,2000-2019,1.0259806878799177e-05,1.6064980544241276e-05
GNQ,2000-2019,-7.8602928288851898e-06,5.1587131492435148e-06
VUT,2000-2019,-1.7620837461663625e-06,2.2518244159777445e-06
HRV,2000-2019,4.2693076843179595e-06,6.1540802495652665e-06
CYP,2000-2019,-2.248847373271841e-06,3.6349196944864504e-06
GBR,2000-2019,7.8931783327728403e-06,8.8078399356778613e-06
FUND-CHI,2000-2019,2.8606078526700398e-06,3.050256660358822e-06
CPV,2000-2019,-1.3748394222931302e-06,3.0014619864446918e-06
LBR,2000-2019,-3.3952068103738962e-07,1.6193931117842094e-06
SDN,2000-2019,6.2614063715940702e-06,6.9889189711431194e-06
GAB,2000-2019,-4.6390272261987676e-06,4.3375517732239471e-06
CAF,2000-2019,3.7912605838273536e-07,2.0485308828185518e-06
ZMB,2000-2019,-2.2425315910196813e-06,2.356709851848661e-06
LUX,2000-2019,6.248166583070486e-06,8.6195305940272872e-06
SRB,2000-2019,3.7602209472052969e-06,5.7715893497245479e-06
ROU,2000-2019,5.7315039305187092e-06,7.2005729539564914e-06
,2000-2019,2.3570025198834841e-06,2.3318361886813171e-06
LAO,2000-2019,-3.0686296184822581e-07,1.9610089871703286e-06
FJI,2000-2019,-1.2951505783239257e-06,2.0416759935181914e-06
FUND-#N/A,2000-2019,nan,nan
ECU,2000-2019,-4.9791489719329818e-07,2.0521087162938028e-06
AGO,2000-2019,-3.3736795301153198e-06,2.8067909841588681e-06
ETH,2000-2019,-1.5877630723746638e-06,2.1304959996724766e-06
GIN,2000-2019,-3.7915821725773e-07,1.8754833668474144e-06
HTI,2000-2019,1.4407399109381088e-08,1.2491157791400774e-06
IRL,2000-2019,6.0566878471646484e-06,8.3278125548852728e-06
REU,2000-2019,-1.3185526836743699e-06,3.4544844319903967e-06
VNM,2000-2019,3.0427304428024354e-07,2.0455905678351695e-06
CAN,2000-2019,2.0125758761023688e-05,1.2585453575097453e-05
EGY,2000-2019,-3.8219475588711418e-07,2.3001287906706318e-06
CA-,2000-2019,3.9289635251482373e-06,4.5220039368824592e-06
TZA,2000-2019,-2.0018598270376696e-06,1.8983334856094886e-06
KNA,2000-2019,-2.1667240980173077e-06,4.1907051233491813e-06
GRL,2000-2019,2.1291475577418002e-05,2.0002146428338966e-05
GUF,2000-2019,-2.6882032487067764e-06,3.5308566344569014e-06
BLR,2000-2019,1.2328161535579341e-05,1.5512023142443765e-05
ISL,2000-2019,9.8155189438752917e-06,2.3566872129636302e-05
PHL,2000-2019,-7.0058069658807695e-07,1.8868508098528077e-06
PRK,2000-2019,5.893003938266678e-06,6.6745738913491477e-06
PAK,2000-2019,4.7275844696467009e-06,4.6637952978267977e-06
QAT,2000-2019,-9.9428895889617992e-06,4.8426681035693572e-06
PRI,2000-2019,-4.8817902775042182e-06,6.3644028394946006e-06
IND,2000-2019,1.3079501841334335e-06,2.6510442568824492e-06
SSD,2000-2019,-5.5685758573815554e-07,3.7230321946382434e-06
HMD,2000-2019,nan,nan
MYS,2000-2019,-4.107041830450016e-06,3.7313297028891272e-06
VGB,2000-2019,-1.8875621388516561e-06,3.7460994656254933e-06
ZWE,2000-2019,-1.9743615387172537e-06,2.6599782827300261e-06
FUND-SSA,2000-2019,4.6243021671351898e-08,1.8555235482683006e-06
TJK,2000-2019,5.2593474597208302e-06,4.9937336201655404e-06
GNB,2000-2019,1.3815369136037369e-06,2.2770945795938392e-06
KHM,2000-2019,2.2803448248670852e-06,3.304591196225281e-06
MDV,2000-2019,-7.7502401367674911e-07,4.5911776625535714e-06
PNG,2000-2019,-1.0443928769461319e-06,1.2800511688534909e-06
FUND-CAN,2000-2019,2.0125758761023688e-05,1.2585453575097453e-05
WSM,2000-2019,-1.1870256594932593e-06,2.4610773992576652e-06
MKD,2000-2019,4.5638151550001248e-06,6.2216708386143593e-06
AZE,2000-2019,4.3468004052440786e-06,4.2691367567583395e-06
UMI,2000-2019,-1.1749446356885088e-06,2.9971301533853145e-06
COD,2000-2019,-4.6611870387495449e-07,1.8141756302954955e-06
LTU,2000-2019,1.3173273669196045e-05,1.686365383182996e-05
MNP,2000-2019,-1.6468122652802006e-06,3.7892431844252648e-06
JOR,2000-2019,1.9770744668719091e-07,2.6615380670621049e-06
LSO,2000-2019,1.0821314055339324e-06,3.7104837892754816e-06
