region,year,mean,sdev
CYP,1980-1999,6.4483951340372106e-05,8.1630735328525178e-05
TON,1980-1999,3.8796957240272202e-05,7.4549394057789092e-05
MHL,1980-1999,3.5566257181607077e-05,9.9637995638757795e-05
CHN,1980-1999,4.320249342304145e-05,5.8351539009128601e-05
MAF,1980-1999,2.4806703868692456e-05,0.00010641919470639146
VUT,1980-1999,2.5905275147283582e-05,7.9397718347684355e-05
SPM,1980-1999,0.0001073160470569317,0.00011855127135861209
BEL,1980-1999,1.3427080776840022e-05,2.08015761184722e-05
ISL,1980-1999,1.5042804428348191e-06,9.074615715153594e-06
CHL,1980-1999,5.9807970397495884e-05,4.658819784077824e-05
POL,1980-1999,4.4354273636705772e-05,4.6430395962129371e-05
MLT,1980-1999,6.1639333777564477e-05,6.8897278671406048e-05
FUND-FSU,1980-1999,7.5318385196931019e-05,8.8714245503433166e-05
GMB,1980-1999,-0.00010041313143802469,0.00014553995263238691
BLM,1980-1999,5.8613928694782557e-05,9.372204579926684e-05
KHM,1980-1999,-0.00012800132950513911,0.00016125637192674941
GTM,1980-1999,7.1009223378413528e-05,8.4142500584190604e-05
DMA,1980-1999,5.0484439443133649e-05,9.5306564014133342e-05
HTI,1980-1999,-9.7943653677826841e-05,0.00019695961593587711
SRB,1980-1999,9.2552369542441099e-05,0.00010798778864686726
NLD,1980-1999,7.7970386720671779e-06,2.0283443505933024e-05
UMI,1980-1999,3.8432404270153548e-05,9.802839021618222e-05
BRB,1980-1999,8.7580522873343444e-05,0.0001372754717066777
GNB,1980-1999,-0.00014052496406147849,0.00017466541112455661
GRL,1980-1999,0.00038739997000968729,0.00051138362826387844
TWN,1980-1999,nan,nan
COG,1980-1999,-1.8940526222427817e-05,0.00011193729320163476
COD,1980-1999,-8.9834156357797824e-05,0.00021995721039896722
IRL,1980-1999,1.032659471791022e-05,1.7303824722823322e-05
JOR,1980-1999,9.6864124557745113e-05,0.00013269122038851055
BHR,1980-1999,4.0896660410671681e-05,9.7913869340805407e-05
YEM,1980-1999,7.3520714123753988e-05,0.00012380122543794223
NPL,1980-1999,3.2403523672984609e-05,0.00016312425541245226
LAO,1980-1999,-2.9785219101423314e-05,0.00010351886315242849
CAN,1980-1999,1.2557343100116432e-05,2.4723713663465794e-05
URY,1980-1999,3.7105936341396804e-05,4.5691858151857199e-05
KWT,1980-1999,4.5594140542217625e-05,9.7739290607113169e-05
CPV,1980-1999,7.0044244799556869e-05,0.00013224301199717361
SHN,1980-1999,0.00010881257040132136,0.00010771678156439827
UGA,1980-1999,1.7965257735680147e-05,0.00016937919380402387
UKR,1980-1999,0.00010102475118125758,0.00011475266948052175
TCD,1980-1999,-0.00024375773634825081,0.00026762475109641645
SSD,1980-1999,-1.6774118446209776e-05,0.00014401067921283043
PLW,1980-1999,9.0014875173280775e-06,0.00011227025492151006
HMD,1980-1999,nan,nan
