region,year,mean,sdev
CYP,1980-1999,5.8262308154059675e-05,8.5908490318714509e-05
TON,1980-1999,4.8341304896616855e-05,7.4173831708603636e-05
MHL,1980-1999,3.1651860217702929e-05,9.8856292321610755e-05
CHN,1980-1999,4.9396222631002913e-05,6.1540063565482803e-05
MAF,1980-1999,2.2081940704631742e-05,0.00010387158624184147
VUT,1980-1999,3.0375408293775545e-05,8.4911866852939419e-05
SPM,1980-1999,9.3094020409347457e-05,0.00010507374193093031
BEL,1980-1999,1.494476398919007e-05,2.2845466178302065e-05
ISL,1980-1999,1.3860345585901829e-06,8.4747663396023994e-06
CHL,1980-1999,5.3681226018165877e-05,4.9995547880842099e-05
POL,1980-1999,4.2309228780928485e-05,4.4118454347846916e-05
MLT,1980-1999,6.1553649091430004e-05,7.9443384965272311e-05
FUND-FSU,1980-1999,7.8101287998696997e-05,8.8902020216672815e-05
GMB,1980-1999,-0.00010497607365592689,0.00014364264519635053
BLM,1980-1999,5.5976402704644866e-05,9.0278650825029603e-05
KHM,1980-1999,-0.00012166865952694714,0.00015930311696538723
GTM,1980-1999,8.4811937331005102e-05,9.9116047738626465e-05
DMA,1980-1999,4.9419779953516075e-05,9.1417634537151063e-05
HTI,1980-1999,-0.00010822832764690937,0.00018176129565153007
SRB,1980-1999,7.8816657092319818e-05,0.00010435607574500183
NLD,1980-1999,8.9732441277251919e-06,2.2535159589687274e-05
UMI,1980-1999,2.319223252718373e-05,0.00010049329201267285
BRB,1980-1999,8.5084316206856272e-05,0.00014619141511895527
GNB,1980-1999,-0.00014324766922360841,0.00016538539174309349
GRL,1980-1999,0.00040865725596136635,0.00048101579787627742
TWN,1980-1999,nan,nan
COG,1980-1999,-2.3810134676679552e-05,0.00011205255592598679
COD,1980-1999,-9.588793583274448e-05,0.0002141646474379813
IRL,1980-1999,1.0537301878587778e-05,1.7444752584534372e-05
JOR,1980-1999,9.0393865785484592e-05,0.00012528287645107491
BHR,1980-1999,4.5554028646651875e-05,0.00011846568867087263
YEM,1980-1999,7.8224952694423109e-05,0.00013130192535779753
NPL,1980-1999,3.0522859091634748e-05,0.0001407070006963095
LAO,1980-1999,-3.1302777952458847e-05,0.00010199123839771913
CAN,1980-1999,1.0702165034999472e-05,2.3732938021865222e-05
URY,1980-1999,3.9979202612325231e-05,5.0786459588322529e-05
KWT,1980-1999,5.0818147428901715e-05,0.0001162620091616563
CPV,1980-1999,6.6111367543637497e-05,0.00012590536611930861
SHN,1980-1999,9.7596341424406073e-05,0.00011203323731994195
UGA,1980-1999,1.6789898403741159e-05,0.00015951595449498681
UKR,1980-1999,8.3270322416922554e-05,0.00010625051738568884
TCD,1980-1999,-0.00026187093921128653,0.00029230586186851907
SSD,1980-1999,-2.0883461327716459e-05,0.00015141244019685739
PLW,1980-1999,9.0098497612979245e-06,0.00011718985935584897
HMD,1980-1999,nan,nan
PHL,1980-1999,-3.9716916949322953e-05,0.00011194997367427014
CA-,1980-1999,5.7449621556430631e-05,0.00011049751944431678
WSM,1980-1999,-4.9608722164813394e-06,9.8130874301171646e-05
DNK,1980-1999,1.3135826099700103e-05,2.2933568505348939e-05
ESH,1980-1999,3.9101040248556194e-05,7.9535196471780986e-05
FUND-CHI,1980-1999,5.01062307016355e-05,6.1399895021120273e-05
ATF,1980-1999,nan,nan
BFA,1980-1999,-0.00026056567614584215,0.00027852718808273432
VEN,1980-1999,4.3275697466144093e-05,0.00010129037299516014
ARM,1980-1999,8.856102845700129e-05,0.00012458532704207173
TJK,1980-1999,0.00014261223043501747,0.00020548268552990405
EST,1980-1999,4.198561941340624e-05,5.4809319857516765e-05
ARE,1980-1999,6.9570922833587243e-05,0.00011541506954020147
THA,1980-1999,-3.7956228871745352e-06,9.7052222436800023e-05
FUND-USA,1980-1999,2.7240239632475359e-05,4.4438388213525973e-05
MAR,1980-1999,0.00010647900713571705,0.00013559912727395605
ZMB,1980-1999,3.1848893466663411e-05,0.00015577771691306717
FUND-SIS,1980-1999,-6.0051626885274676e-07,0.00011132735871754723
,1980-1999,3.4992981444708706e-05,8.2886138989569683e-05
IND,1980-1999,-5.6833314168003668e-05,0.00011056070272345431
GGY,1980-1999,0.00010751936154249225,0.00010239286755934764
MSR,1980-1999,2.4848486674644767e-05,0.00010055011233150623
PCN,1980-1999,6.959940802673204e-05,0.00010392780455272435
MKD,1980-1999,7.4456796392116743e-05,9.7374496440029039e-05
COK,1980-1999,5.0576817579064432e-05,7.1799802087978468e-05
KO-,1980-1999,8.3364325858302835e-05,0.00010804147170519206
STP,1980-1999,9.0849106379546011e-05,0.00015943035388258438
AIA,1980-1999,2.4137510755809553e-05,0.00010172098587991538
UZB,1980-1999,8.9893172866585997e-05,0.00016961674509824884
TZA,1980-1999,9.8484251110790203e-06,0.00013204467893944093
SLE,1980-1999,-0.00010629808773278903,0.00015950125946109835
SWZ,1980-1999,5.2788210509701335e-05,9.437937770282118e-05
PER,1980-1999,8.4712077423017133e-05,8.0968363500430739e-05
BRN,1980-1999,0.00014427929579361733,0.00017650148359207778
ATG,1980-1999,1.37729626273536e-05,0.00011488485243085192
LIE,1980-1999,9.721946625675489e-05,9.1817511301148371e-05
