region,year,mean,sdev
CYP,1980-1999,-1.0929826911978434e-05,5.8528336258924838e-05
TON,1980-1999,1.0652961808784002e-05,3.8233130114690701e-05
MHL,1980-1999,3.257590739113767e-06,8.7870460561731775e-05
CHN,1980-1999,-3.1345005369608929e-06,2.7871097877713578e-05
MAF,1980-1999,6.0260170415881262e-06,9.3639585741514227e-05
VUT,1980-1999,1.0884734036124821e-05,5.6410907514954241e-05
SPM,1980-1999,1.2785045971847277e-05,1.9580223100889592e-05
BEL,1980-1999,-1.5715521425050046e-06,8.6979768106621163e-06
ISL,1980-1999,1.5236929611470653e-05,2.9410067926671681e-05
CHL,1980-1999,2.4802670394094491e-06,1.2930854794904835e-05
POL,1980-1999,4.5256134683279479e-06,1.1788209855363523e-05
MLT,1980-1999,-8.6329069925418859e-06,5.2282109059897599e-05
FUND-FSU,1980-1999,8.5757095479334921e-06,2.1318185805449187e-05
GMB,1980-1999,-1.9682921986413843e-05,9.4887200318773371e-05
BLM,1980-1999,1.3472765779441161e-05,6.0141102086577268e-05
KHM,1980-1999,-3.6693940611651484e-05,0.00011219499495557609
GTM,1980-1999,1.2656078577629951e-05,4.1945977030155015e-05
DMA,1980-1999,1.3446839385005895e-05,7.0127421001075569e-05
HTI,1980-1999,-7.1867905645566578e-06,0.00011006444745961398
SRB,1980-1999,8.2672678300921403e-06,2.765855693125903e-05
NLD,1980-1999,-8.3432360478064247e-07,9.4161579785219514e-06
UMI,1980-1999,5.2809884448116574e-06,8.6554223636929909e-05
BRB,1980-1999,1.0548688760744056e-05,0.00010647299590923908
GNB,1980-1999,-2.26588504867798e-05,9.9262119811265902e-05
GRL,1980-1999,4.5571547647436719e-05,8.7431207267057762e-05
TWN,1980-1999,nan,nan
COG,1980-1999,6.2054620996328107e-06,8.1149699479731927e-05
COD,1980-1999,1.1393938188488251e-05,8.4574995134225071e-05
IRL,1980-1999,6.4092619592475298e-08,6.129190007823867e-06
JOR,1980-1999,4.4726999767096394e-06,4.7957502352551052e-05
BHR,1980-1999,-4.6490347550668343e-05,0.00011744361025814964
YEM,1980-1999,6.9876369271279821e-06,5.5210265697163383e-05
NPL,1980-1999,-2.5656782509752885e-06,6.4176691953273044e-05
LAO,1980-1999,-6.0306685980316531e-06,7.4772659881061545e-05
CAN,1980-1999,1.6082573971116315e-05,1.4965527628191326e-05
URY,1980-1999,-7.8783465734834252e-08,2.0077311434157788e-05
KWT,1980-1999,-4.1958625453381226e-05,0.00010231942363854075
CPV,1980-1999,2.0606435189368939e-05,6.1660091422953507e-05
SHN,1980-1999,1.1837329625423765e-05,2.4905591647071138e-05
UGA,1980-1999,2.8056919778122319e-05,7.3118729410624132e-05
UKR,1980-1999,1.2154707961800514e-05,2.4805215754006519e-05
TCD,1980-1999,-8.2794310463203208e-05,0.00015537133132535248
SSD,1980-1999,-2.6261911163831629e-05,0.00014025160963448594
PLW,1980-1999,1.0496509136631205e-06,0.00010606011892745013
HMD,1980-1999,nan,nan
PHL,1980-1999,-2.9635446552978053e-06,9.1397644537059242e-05
CA-,1980-1999,-7.7193139484811919e-06,4.0879597435298152e-05
WSM,1980-1999,2.498119454639381e-06,8.0035566734340869e-05
DNK,1980-1999,2.9391610602329061e-06,1.0159668579471629e-05
ESH,1980-1999,3.2760403309552626e-06,5.6078149264830328e-05
FUND-CHI,1980-1999,-2.9321411787087069e-06,2.7655475861046685e-05
ATF,1980-1999,nan,nan
BFA,1980-1999,-8.589229912165519e-05,0.00015294186246865395
VEN,1980-1999,2.8125645081991247e-06,8.8995565655868673e-05
ARM,1980-1999,8.2374511473432324e-06,2.5990610286700706e-05
TJK,1980-1999,5.0960999527116466e-06,3.5802720466947292e-05
EST,1980-1999,1.0355884917292773e-05,1.5766985150174438e-05
ARE,1980-1999,-2.1620006937851802e-05,8.6394180766088377e-05
THA,1980-1999,-9.9960318684976925e-06,9.1822958078177248e-05
FUND-USA,1980-1999,-5.3944938457620605e-06,2.8165097037474246e-05
MAR,1980-1999,1.2579614264259699e-05,3.9560932035900255e-05
ZMB,1980-1999,2.4574372105831678e-05,6.9918595735837238e-05
FUND-SIS,1980-1999,2.0312564905710119e-06,9.0763915157025747e-05
,1980-1999,-6.6542474751728491e-06,4.5051428975238367e-05
IND,1980-1999,-3.2746964854473954e-05,9.1039806045262525e-05
GGY,1980-1999,7.5722824967846519e-06,1.3236703009516318e-05
MSR,1980-1999,7.0551769054021274e-06,8.9160946095213694e-05
PCN,1980-1999,1.0910135203040414e-05,2.7634136626618561e-05
MKD,1980-1999,9.1126769601535309e-06,2.34069752578528e-05
COK,1980-1999,8.4860767343663871e-06,2.8239903130896205e-05
KO-,1980-1999,1.1854099193233238e-05,2.4363030995449527e-05
STP,1980-1999,3.9634453759377146e-05,5.6018879690199338e-05
AIA,1980-1999,6.1791427140324977e-06,9.0932130408016067e-05
UZB,1980-1999,-3.740774787450378e-06,3.8210526935964448e-05
TZA,1980-1999,2.4042406622465697e-05,6.6287930953488192e-05
SLE,1980-1999,-6.1035445807044456e-06,8.9390810066724796e-05
SWZ,1980-1999,1.3762894095423012e-05,3.9624072877255709e-05
PER,1980-1999,9.2502703352839041e-06,3.7733939175556707e-05
BRN,1980-1999,1.7925630322484913e-05,0.00010177699234109707
ATG,1980-1999,2.6761122445787641e-06,0.00010431733084764927
LIE,1980-1999,1.252005375994721e-05,1.86661057724836e-05
GIN,1980-1999,1.7598986407415661e-06,8.4709987005864685e-05
SMR,1980-1999,1.0838897068447928e-05,1.9485688062454988e-05
AGO,1980-1999,1.7020197561400788e-05,5.5998644998430196e-05
TUR,1980-1999,-2.1266388719942369e-06,3.4121386696304054e-05
AND,1980-1999,1.4296696298122637e-05,1.9703686539827322e-05
DOM,1980-1999,5.1893038449371746e-06,0.00010255162899830459
PAK,1980-1999,-6.2691462420303925e-05,9.9128302249439903e-05
LCA,1980-1999,6.634806746694994e-06,8.8689376660945602e-05
MWI,1980-1999,2.7011482907677218e-05,6.8689046198284746e-05
CUW,1980-1999,-2.1921276447517851e-05,0.00012299402396731917
NER,1980-1999,-0.00014708236009287469,0.00020423741008556687
ALA,1980-1999,1.6220930325851489e-05,2.1752293059279254e-05
TTO,1980-1999,1.3253578362070929e-05,0.00011285112580529006
SUR,1980-1999,1.1703367548448768e-06,0.00011510727095343717
GLP,1980-1999,5.8729965562830684e-06,9.3778430889440985e-05
BDI,1980-1999,5.4697745046600852e-05,6.4247578994860069e-05
SGS,1980-1999,nan,nan
NIC,1980-1999,5.892350122276678e-06,7.6798361948552529e-05
SP-,1980-1999,nan,nan
VGB,1980-1999,5.985937372686334e-06,9.0702463115155803e-05
SLV,1980-1999,8.6369626854201721e-06,6.9260483287370136e-05
CMR,1980-1999,-5.737250133630397e-06,8.7479707774565593e-05
FUND-EEU,1980-1999,4.7510111082091307e-06,1.6674949579005528e-05
MTQ,1980-1999,6.712213268804584e-06,9.5288357181238606e-05
LVA,1980-1999,9.3405079203752793e-06,1.5484867508343707e-05
MYT,1980-1999,6.0906779063632281e-06,7.6233090042785294e-05
MCO,1980-1999,7.7068151961440533e-06,2.6276564083953318e-05
ABW,1980-1999,-8.1055786643234282e-06,0.00010173207422209363
GNQ,1980-1999,6.3419920191513321e-06,7.4964548467691276e-05
SYC,1980-1999,3.5308910912704508e-06,9.5981105958591132e-05
KIR,1980-1999,-2.2596309319505781e-07,0.00012834718224030963
ECU,1980-1999,5.1214889081062205e-06,6.0156936048562661e-05
