region,year,mean,sdev
SHN,1980-1999,1.2886343090923208e-05,2.4943073734485207e-05
UGA,1980-1999,3.1476936574047031e-05,7.4834176173873567e-05
UKR,1980-1999,1.4278400537831771e-05,2.5261758361470139e-05
TCD,1980-1999,-7.7456808706008015e-05,0.00015192978288870675
SSD,1980-1999,-1.9186665028540373e-05,0.00014040898034031261
PLW,1980-1999,5.580282621112055e-06,0.00010867662138785731
HMD,1980-1999,nan,nan
PHL,1980-1999,-1.1011579413351086e-06,9.3973239050206892e-05
CA-,1980-1999,-4.1689995036382823e-06,3.9665199099859809e-05
WSM,1980-1999,4.3512483554884654e-06,8.3729837593836721e-05
DNK,1980-1999,4.1078605086915257e-06,1.0405114863168443e-05
ESH,1980-1999,5.0994894974636383e-06,5.832057390679774e-05
FUND-CHI,1980-1999,-1.5307937920867838e-06,2.6519328423945837e-05
ATF,1980-1999,nan,nan
BFA,1980-1999,-7.9474020036692349e-05,0.00014574916337390965
VEN,1980-1999,6.8751751223446204e-06,9.0484102820098271e-05
ARM,1980-1999,1.1002197558476272e-05,2.5922724599070741e-05
TJK,1980-1999,6.9527138866513439e-06,3.716624335001641e-05
EST,1980-1999,1.109779951874154e-05,1.6952781060675853e-05
ARE,1980-1999,-1.6931201744182857e-05,8.6628743870473951e-05
THA,1980-1999,-5.1226243261296488e-06,9.0435947498407638e-05
FUND-USA,1980-1999,-3.2967835042800988e-06,2.8767672943410236e-05
MAR,1980-1999,1.3930390702961578e-05,4.0189892178435606e-05
ZMB,1980-1999,2.907603291148826e-05,7.0455128992120129e-05
FUND-SIS,1980-1999,9.5496052222621547e-06,9.2816825927214723e-05
,1980-1999,-4.8590570075850492e-06,4.5617705816618849e-05
IND,1980-1999,-3.1283530318841838e-05,9.2612208295590615e-05
GGY,1980-1999,8.0631806633199523e-06,1.2941557625102086e-05
MSR,1980-1999,1.4718388105116665e-05,9.093100837419225e-05
PCN,1980-1999,1.2071986134232317e-05,2.6519995676447352e-05
MKD,1980-1999,1.0794426737908514e-05,2.4240910075622533e-05
COK,1980-1999,1.0277661434600577e-05,2.9502017164672881e-05
KO-,1980-1999,1.3209175186709447e-05,2.4930209082337605e-05
STP,1980-1999,4.46508205756991e-05,5.9115804612694376e-05
AIA,1980-1999,1.4685711242515159e-05,9.3060621697268475e-05
UZB,1980-1999,-1.6578206891141697e-06,3.9510608022311752e-05
TZA,1980-1999,2.7176848176162035e-05,6.6411976272876815e-05
SLE,1980-1999,-1.8288666867353301e-06,9.0546529100080125e-05
SWZ,1980-1999,1.4393986422066316e-05,3.8961668495340723e-05
PER,1980-1999,1.1177570609486963e-05,3.8162867747560247e-05
BRN,1980-1999,2.4841219353084777e-05,0.000100317941628934
ATG,1980-1999,1.101532532775828e-05,0.00010629987922671134
LIE,1980-1999,1.2615123149933992e-05,1.9505188640875436e-05
GIN,1980-1999,5.4952441273304055e-06,8.6184161486970267e-05
SMR,1980-1999,1.2010708901919302e-05,2.0324042256409628e-05
AGO,1980-1999,2.0441486096331857e-05,5.6993380083950005e-05
TUR,1980-1999,9.5434510741070463e-07,3.409865243466618e-05
AND,1980-1999,1.4870438559608647e-05,1.9904287482525684e-05
DOM,1980-1999,1.4928269239318034e-05,0.00010367650192565164
PAK,1980-1999,-6.4112870223542043e-05,0.00010167582294660773
LCA,1980-1999,1.3472511864227074e-05,8.9548387705179217e-05
MWI,1980-1999,3.100306140022971e-05,7.0733444119938296e-05
CUW,1980-1999,-1.5303533895149762e-05,0.00012212862050326394
NER,1980-1999,-0.00013983080132131531,0.00019698003998143613
ALA,1980-1999,1.6629178815857727e-05,2.3913754044178696e-05
TTO,1980-1999,2.1321065544129187e-05,0.00011760082106424634
SUR,1980-1999,9.2101640244627945e-06,0.00011906907365767549
GLP,1980-1999,1.3474663624193185e-05,9.493381178115485e-05
BDI,1980-1999,5.6681970837090354e-05,6.5838030389553696e-05
SGS,1980-1999,nan,nan
NIC,1980-1999,1.0029752207476542e-05,7.8761691049173194e-05
SP-,1980-1999,nan,nan
VGB,1980-1999,1.4452358258509877e-05,9.2188493800299769e-05
SLV,1980-1999,1.2937209290895061e-05,7.0757088531636463e-05
CMR,1980-1999,-1.1108551607963188e-06,8.8221162442051897e-05
FUND-EEU,1980-1999,6.1188177877882921e-06,1.7249344724306223e-05
MTQ,1980-1999,1.4118774595770524e-05,9.6083833759416794e-05
LVA,1980-1999,1.026970916673117e-05,1.644705934883728e-05
MYT,1980-1999,1.1921413477871733e-05,7.5412064810336055e-05
MCO,1980-1999,9.5067635057484945e-06,2.7506615546958962e-05
ABW,1980-1999,-1.8332130144501377e-06,0.00010205516710951047
GNQ,1980-1999,1.1286600597025496e-05,7.6180567922134646e-05
SYC,1980-1999,1.2249586387546751e-05,9.2943894989172719e-05
KIR,1980-1999,2.5236005357675887e-06,0.00012859251092718765
ECU,1980-1999,8.3660696088499401e-06,6.0061487388684031e-05
LKA,1980-1999,2.9588995202011933e-06,9.1992628701279564e-05
GAB,1980-1999,1.3681019911788801e-05,9.3083069615201763e-05
MAC,1980-1999,-7.0792521505849389e-07,6.2017231391643259e-05
MLI,1980-1999,-8.2943454993297875e-05,0.00014356916428710326
PRT,1980-1999,-1.4320947324896756e-06,1.9717874528266228e-05
VCT,1980-1999,1.067312462353315e-05,9.4593055609288652e-05
FIN,1980-1999,2.5656037708851009e-05,2.711620375927982e-05
KOR,1980-1999,-4.6322474034155446e-06,2.0568661907467459e-05
SYR,1980-1999,-1.486126076106055e-05,6.0717279788646151e-05
VNM,1980-1999,-1.1843957113469416e-05,7.9863364547962242e-05
CHE,1980-1999,3.10698016609401e-06,1.2031631853543768e-05
EGY,1980-1999,-8.0052821930150428e-06,7.6953294280607146e-05
TUN,1980-1999,-1.8836302038772358e-06,4.6682530119370471e-05
FUND-ANZ,1980-1999,-6.0778382365427676e-06,2.1251696359372665e-05
IRN,1980-1999,-1.2743510617362328e-05,4.4520855474914541e-05
TGO,1980-1999,-3.7473084604646672e-05,0.00012490925199745104
SWE,1980-1999,1.4301486728041579e-05,1.8200424208730577e-05
FUND-LAM,1980-1999,7.451256533083082e-06,5.5911866429754129e-05
RUS,1980-1999,1.5316063737853622e-05,2.2650430403461344e-05
IRQ,1980-1999,-9.8557106618021349e-05,0.00012877464859373586
HRV,1980-1999,2.1738584957005585e-06,2.0131036172328751e-05
SVN,1980-1999,1.5892919534894496e-07,1.4009176253606466e-05
MOZ,1980-1999,1.0254807116688431e-05,7.5075629439999317e-05
SEN,1980-1999,-1.7163802390450478e-05,9.2965859198852909e-05
RWA,1980-1999,5.2329639287815732e-05,5.2423170485085768e-05
CCK,1980-1999,1.4428985063645404e-05,3.9465486323680771e-05
FUND-SSA,1980-1999,-4.5707845647768993e-06,8.5096452574255835e-05
BLZ,1980-1999,6.377050212461769e-06,8.4016726951602162e-05
GEO,1980-1999,1.1889313376833107e-05,2.7612628951374186e-05
GUF,1980-1999,8.9167515882130009e-06,0.00010469205538391296
BTN,1980-1999,1.2051643630098634e-05,2.5218339116943488e-05
AUS,1980-1999,-6.6631692142272483e-06,2.3828119676412341e-05
MDA,1980-1999,2.2085102258194113e-05,3.5564724208268855e-05
VIR,1980-1999,1.3133504308353596e-05,9.5192761941369e-05
MDV,1980-1999,1.5855745147224739e-05,6.1226661556639507e-05
HND,1980-1999,1.5525256560418006e-05,5.6089898003420347e-05
BHS,1980-1999,7.4682446380546305e-06,7.9555583073569753e-05
FJI,1980-1999,1.3413827200827562e-05,5.9893228603417985e-05
NRU,1980-1999,7.0685127270066232e-06,0.00011617062269439523
NCL,1980-1999,3.125497985750548e-06,4.0180102638569944e-05
FUND-#N/A,1980-1999,nan,nan
ARG,1980-1999,7.9562109277785832e-07,2.6031420480447419e-05
ZWE,1980-1999,4.8951404613700339e-05,7.79511950847873e-05
FLK,1980-1999,4.0851007472922919e-06,8.8820753477639124e-06
FRO,1980-1999,6.6471883978248379e-06,1.4522688030062464e-05
TKM,1980-1999,-1.32771594983836e-05,4.5046623816370151e-05
ROU,1980-1999,8.2348251115153819e-06,2.2869957213545516e-05
MNG,1980-1999,2.6151020368574978e-05,5.3651183677847521e-05
MEX,1980-1999,4.0499389284673468e-06,4.2420409642306211e-05
BRA,1980-1999,8.2248526756412414e-06,6.5879170026409168e-05
SVK,1980-1999,4.2713978362266818e-06,1.3407955444762917e-05
CZE,1980-1999,2.9572682454288379e-06,1.1024660995120465e-05
MDG,1980-1999,3.1603280103460136e-05,4.6102898967162538e-05
DZA,1980-1999,-1.485898452576891e-06,3.9862710446186092e-05
COM,1980-1999,1.976700629868468e-05,7.0379055927083194e-05
FUND-MDE,1980-1999,-1.6148748962028113e-05,5.4473261917638076e-05
NZL,1980-1999,-3.1695269470094969e-06,1.1274693769801555e-05
TUV,1980-1999,4.9342183088699596e-06,0.00010543785880875089
ESP,1980-1999,-5.3906827616845495e-06,2.6946276350768752e-05
MRT,1980-1999,-7.076693641496672e-05,0.00012839163304637029
SGP,1980-1999,2.6878207513961997e-05,0.00012004801187926934
CYM,1980-1999,4.9212990298066756e-06,9.9587729354009893e-05
NOR,1980-1999,2.5830651460794952e-05,3.0146062007183221e-05
CXR,1980-1999,1.4768017408765437e-05,2.7521121623158233e-05
PRI,1980-1999,1.6343539313711493e-05,9.315727792039277e-05
ERI,1980-1999,6.8981961507998618e-06,8.4172612724085072e-05
GRD,1980-1999,1.2514762004362359e-05,0.0001013546781513586
TCA,1980-1999,9.2015556879533381e-06,6.9662825841095268e-05
MYS,1980-1999,1.0605211796906828e-05,9.5671232148923687e-05
GHA,1980-1999,-2.6485005694901939e-05,0.00012026402927691878
FSM,1980-1999,7.2330140907595735e-06,0.0001044826089185703
BGD,1980-1999,-1.4853917352058047e-05,8.7336129863259908e-05
IDN,1980-1999,2.9969442434165594e-07,9.5131616334655344e-05
OMN,1980-1999,-9.9802434800414817e-06,7.5958534211901407e-05
BEN,1980-1999,-4.2986581330165929e-05,0.00013030076252552601
FUND-CAN,1980-1999,1.7536505934376506e-05,1.5702507270291093e-05
CRI,1980-1999,1.1622222912355375e-05,6.0321575041572872e-05
LUX,1980-1999,4.843893332532596e-06,2.2343183078764516e-05
GIB,1980-1999,1.0448122689450835e-05,4.1255743955020341e-05
CUB,1980-1999,5.6039597903970442e-06,9.906868263707742e-05
BES,1980-1999,1.6164006067159416e-05,8.5789616025893885e-05
SLB,1980-1999,1.1019490540800107e-05,8.7093693837985236e-05
CIV,1980-1999,-8.1945212709632615e-06,0.00010151693769739953
DEU,1980-1999,9.0475723169235327e-07,9.7362735329713498e-06
WLF,1980-1999,1.1999754372687e-05,7.2615334866982744e-05
SAU,1980-1999,-2.5262971745593741e-05,9.8108023851411206e-05
PRK,1980-1999,6.5624583622854346e-06,1.5699947811096907e-05
QAT,1980-1999,-2.0926084405633537e-05,9.0971646719851967e-05
JAM,1980-1999,1.3756711681170874e-05,0.00010100719398767265
ATA,1980-1999,nan,nan
FUND-JPK,1980-1999,-4.7602921923691222e-06,2.2670325135452617e-05
AZE,1980-1999,-4.9473521942951947e-06,3.5464254382269079e-05
MNP,1980-1999,4.7952491564238412e-06,9.3345189640282869e-05
ITA,1980-1999,-4.1106585691305882e-06,2.4442506948913723e-05
ASM,1980-1999,1.2293202382724554e-05,5.0538202855992674e-05
SOM,1980-1999,-6.8303673075151278e-05,0.00012540414530853346
FUND-WEU,1980-1999,-1.5604150142864622e-07,1.3273000596089428e-05
KAZ,1980-1999,4.7236933251396719e-06,2.3316833270995639e-05
PSE,1980-1999,1.2281720749962278e-05,5.663489216774467e-05
LSO,1980-1999,2.9393412626720621e-05,3.2637742240286533e-05
NAM,1980-1999,1.0319498340260372e-05,6.4135978660268339e-05
SMX,1980-1999,1.4804447753410808e-05,9.5717114915955961e-05
FUND-CAM,1980-1999,6.4564478616674844e-06,4.6510658896227306e-05
ISR,1980-1999,-5.0207262901755259e-06,5.9215122066644439e-05
MMR,1980-1999,-1.6361858936963914e-05,8.5871373693835931e-05
SJM,1980-1999,5.4882046605041421e-05,0.00010487898171643749
IOT,1980-1999,nan,nan
LBN,1980-1999,-6.8236520793556019e-07,4.452666861461654e-05
IMN,1980-1999,8.495070388746463e-06,1.3702778358934647e-05
PAN,1980-1999,1.3094517758565643e-05,9.288831394750445e-05
NFK,1980-1999,1.2204245607410666e-05,2.0525093508083286e-05
VAT,1980-1999,5.7805588112431111e-06,3.3844121110513013e-05
MNE,1980-1999,7.9412748458166895e-06,2.2704708138303985e-05
LBR,1980-1999,7.1507269197639008e-06,8.9401799131846152e-05
KEN,1980-1999,3.1010778394435987e-05,5.6407806130461067e-05
JEY,1980-1999,8.2651914030073179e-06,1.3299332498774445e-05
MUS,1980-1999,9.4564604418668044e-06,4.4753287074665922e-05
BVT,1980-1999,nan,nan
GBR,1980-1999,9.8810605841633942e-07,6.249263298283956e-06
CL-,1980-1999,nan,nan
KGZ,1980-1999,1.7804189423664204e-05,2.9354589847195894e-05
AUT,1980-1999,3.6212987665752052e-06,1.3491143705833381e-05
COL,1980-1999,9.4355643473177147e-06,5.7874888092062084e-05
USA,1980-1999,-3.3116195297842761e-06,2.8700777838837827e-05
ZAF,1980-1999,7.468331386835622e-06,3.0917055274242542e-05
NIU,1980-1999,1.1862492005218213e-05,4.3839092704976167e-05
CAF,1980-1999,-5.7440758304745049e-06,0.00010356307549656558
AFG,1980-1999,3.3545176803728647e-06,4.237884147879749e-05
LTU,1980-1999,8.3672822367924932e-06,1.4893956715942533e-05
JPN,1980-1999,-4.8141305717422518e-06,2.3993380384515772e-05
BOL,1980-1999,1.2310935702494978e-05,4.1532056402441502e-05
BIH,1980-1999,1.1045236417188498e-05,2.1597241772688279e-05
DJI,1980-1999,-9.0875358266427186e-05,0.00016078844157191722
TKL,1980-1999,2.111536761087592e-06,0.00013239162830026841
PNG,1980-1999,1.0059151161767712e-05,7.0195958663646704e-05
SDN,1980-1999,-0.0001097205375716072,0.00018582543299430093
PYF,1980-1999,4.9727322424406991e-06,4.0400913583600338e-05
HKG,1980-1999,-1.7513565694397039e-06,5.7277736343838782e-05
TLS,1980-1999,1.5675455515692126e-05,8.9924173473393353e-05
PRY,1980-1999,2.6975757381627765e-06,6.7860234069014162e-05
ALB,1980-1999,7.0693915781032001e-06,2.9694809330839191e-05
LBY,1980-1999,-5.3966758857836275e-06,6.1494994388520925e-05
FUND-SAS,1980-1999,-3.1546022031823081e-05,8.9544933973901523e-05
BMU,1980-1999,5.9702980642660022e-06,5.9364863537850861e-05
NGA,1980-1999,-2.2978460941156327e-05,0.00011585315364884274
FRA,1980-1999,-1.986044241354737e-06,1.2091080822135055e-05
HUN,1980-1999,2.8498658062076995e-06,1.8151313025700998e-05
GUY,1980-1999,-3.4185722446780036e-06,0.00012238392313782817
KNA,1980-1999,1.5584821208533106e-05,8.8643844506478255e-05
GRC,1980-1999,-6.4832830807690058e-06,4.1774811460574553e-05
ETH,1980-1999,4.2647188076513809e-05,6.0289842784753638e-05
BWA,1980-1999,1.756109679046311e-06,7.1701463115242942e-05
BLR,1980-1999,1.0034451783300367e-05,1.7536566021335596e-05
BGR,1980-1999,5.7781030510959849e-06,2.5129531014526241e-05
GUM,1980-1999,3.9753870570698904e-06,0.00011768810506832286
FUND-SEA,1980-1999,-3.8366135184780459e-06,8.8931378773284323e-05
FUND-MAF,1980-1999,-1.4879476007784276e-06,4.022454981175751e-05
REU,1980-1999,1.1262646185213695e-05,2.3492004144692908e-05
SYR,2000-2019,2.9368827493165872e-06,1.5556651042701735e-05
USA,2000-2019,7.5764981618261271e-07,8.4222658874398306e-06
FUND-JPK,2000-2019,3.1176614646685914e-07,7.0826566268574269e-06
BRB,2000-2019,-1.8620973534425975e-07,2.5075091463617455e-05
GLP,2000-2019,9.6323391189262262e-07,2.256746536612221e-05
PER,2000-2019,-1.7108566613034559e-06,1.2004100466592574e-05
SYC,2000-2019,3.6752468404613425e-06,2.8768314046619198e-05
NAM,2000-2019,-2.4899996867506717e-06,2.1868881616618466e-05
FUND-MDE,2000-2019,3.6063802494060025e-06,1.3475303703377191e-05
DOM,2000-2019,6.7485512532583647e-07,2.595911167161114e-05
TWN,2000-2019,nan,nan
IOT,2000-2019,nan,nan
KIR,2000-2019,4.602023146884388e-06,5.7474068939778845e-05
ESP,2000-2019,1.229104842693043e-06,7.7027609204201841e-06
MMR,2000-2019,5.7404025112191778e-06,2.6281251569187046e-05
KAZ,2000-2019,-1.4638557284492936e-06,8.3069343856008883e-06
SUR,2000-2019,5.705450233520102e-07,3.0584304880949572e-05
GRD,2000-2019,1.2101198447024767e-06,2.1785687289697172e-05
LBN,2000-2019,5.961185741546781e-08,1.1417603658001975e-05
BFA,2000-2019,2.0899465929104276e-05,5.34171447414797e-05
FUND-WEU,2000-2019,4.9204547099519256e-07,4.6030675713736426e-06
MEX,2000-2019,-4.029036173946645e-07,1.1334241373944209e-05
DEU,2000-2019,3.5818325145236407e-07,4.7353962990620196e-06
BGD,2000-2019,3.3361241273630151e-06,2.4327109802056468e-05
UGA,2000-2019,-3.3925683947995468e-06,1.9152375802095367e-05
OMN,2000-2019,3.2779602664555371e-06,2.5644099597159655e-05
LCA,2000-2019,2.629670355174974e-08,1.9819620752872235e-05
SJM,2000-2019,-2.6057407263966613e-06,3.454292017962436e-05
ZAF,2000-2019,-1.5546457653083806e-06,9.5694608928011776e-06
SLV,2000-2019,-5.763949163641333e-07,2.2083960846131878e-05
LBY,2000-2019,5.7170318134586596e-07,1.5492771756733444e-05
ITA,2000-2019,1.2491931236299102e-06,8.8651391289273805e-06
SGS,2000-2019,nan,nan
LIE,2000-2019,-6.1606633569579661e-06,9.9314207515862788e-06
FUND-ANZ,2000-2019,1.9367320175498282e-06,6.8300406923060877e-06
STP,2000-2019,-3.449042909501568e-07,1.6279137510424953e-05
ARE,2000-2019,5.0042447036884425e-06,2.7790420600539941e-05
MUS,2000-2019,4.3373626291234603e-07,1.5123628382292915e-05
FUND-EEU,2000-2019,-1.6234052363288113e-06,6.8539703114744032e-06
MDA,2000-2019,-5.0902587708407712e-06,1.4103037052568467e-05
MCO,2000-2019,-2.5724715010368652e-06,9.4650961621374638e-06
MLT,2000-2019,-2.3333898769940028e-08,1.352007768212829e-05
KO-,2000-2019,-3.3552538727742146e-06,9.6879577323228786e-06
IRQ,2000-2019,1.5547636680357387e-05,3.5410167461202492e-05
SOM,2000-2019,1.5861757173298459e-05,3.7650868261721561e-05
ATG,2000-2019,1.496153304297076e-06,2.58685463296355e-05
GGY,2000-2019,-1.8610992562801571e-06,6.8445849910276056e-06
FUND-SEA,2000-2019,1.219389182135793e-06,2.0907606516017414e-05
TUR,2000-2019,1.9636182689435117e-07,8.3602012333093057e-06
NIC,2000-2019,-3.8855684742715213e-07,2.5567784049005168e-05
PSE,2000-2019,-3.419500805224011e-07,1.5063549949710965e-05
PCN,2000-2019,6.265431598731925e-08,9.1835125158810701e-06
MAC,2000-2019,-1.4147537954786111e-08,1.884663252615411e-05
BTN,2000-2019,-1.7318386370686979e-06,7.0059303506626376e-06
GIB,2000-2019,-8.8257830043780325e-07,1.1315834192117693e-05
TKM,2000-2019,2.4028261085805368e-06,1.2371521298780448e-05
NIU,2000-2019,-4.6021163488525199e-07,1.4823575904725593e-05
HKG,2000-2019,1.3337337085029805e-07,1.8209841741621586e-05
MLI,2000-2019,2.3939107384161319e-05,5.7473006159253693e-05
BOL,2000-2019,-2.9069387576206646e-06,1.4346445602762801e-05
BMU,2000-2019,-1.4559127194491769e-07,1.7890982342662794e-05
MRT,2000-2019,1.8203524940094812e-05,4.50446534978474e-05
TTO,2000-2019,-7.8133962506298312e-08,2.5212730790705472e-05
GUY,2000-2019,2.0054613822592645e-06,3.2342787686158103e-05
BLM,2000-2019,3.2754598196524886e-07,1.6085196354924856e-05
SVN,2000-2019,1.7872084332309764e-07,6.5338180590850569e-06
CUW,2000-2019,3.9131743798093844e-06,2.7959621547222654e-05
BVT,2000-2019,nan,nan
DZA,2000-2019,5.1659507354114974e-07,1.1637132547280205e-05
MOZ,2000-2019,1.2546703320537518e-06,2.0010354844425304e-05
IMN,2000-2019,-5.0664753088660811e-07,6.0978784646962826e-06
CHE,2000-2019,2.9428009761789924e-08,5.820852604006562e-06
COG,2000-2019,-1.1194245371326934e-07,2.212430257892706e-05
TUV,2000-2019,1.3084720501679826e-06,3.4823381638873263e-05
VIR,2000-2019,1.3652766515436357e-06,2.3017065267828902e-05
HUN,2000-2019,-8.5423867888486083e-07,7.9555163434991303e-06
SPM,2000-2019,-2.9294314911685962e-06,8.8803551224021536e-06
FUND-SAS,2000-2019,4.9054600396628087e-06,2.4283194968095238e-05
GRC,2000-2019,4.2384383501594693e-07,1.0945371844299522e-05
JPN,2000-2019,3.4372267314484456e-07,7.8023474843856741e-06
CHL,2000-2019,-7.5372261640389195e-07,4.4758515268387332e-06
AUT,2000-2019,-4.4224851067323695e-07,6.4341498298669638e-06
LKA,2000-2019,8.5184629609655292e-07,2.3143713000211266e-05
NCL,2000-2019,-2.7499260190669301e-08,9.5212556453563744e-06
FUND-SIS,2000-2019,4.8389656634203801e-07,1.9655863722781286e-05
FLK,2000-2019,-1.0422163067715388e-06,5.182029071358144e-06
NRU,2000-2019,2.9124763670155735e-06,5.5072519810215146e-05
BLZ,2000-2019,2.2380226174128854e-07,2.4781799474719284e-05
FRO,2000-2019,4.6895293567116194e-07,7.4310667159326726e-06
GEO,2000-2019,-1.8812701427596649e-06,9.9026713852743353e-06
ALB,2000-2019,-1.5592420516099298e-06,1.0425258653508314e-05
TKL,2000-2019,1.632902326848125e-06,4.4225812626094959e-05
VEN,2000-2019,2.5931837248365506e-07,2.3684854166406353e-05
MDG,2000-2019,-5.3534002891067447e-06,1.4312504270107938e-05
EST,2000-2019,-1.7088933783190915e-06,6.7072684185338126e-06
SGP,2000-2019,-2.2165755817455359e-06,3.2317169992346469e-05
FUND-FSU,2000-2019,-2.0832259846212957e-06,7.1493738130230599e-06
FRA,2000-2019,1.0723198393287455e-06,5.2052896604412298e-06
NPL,2000-2019,-1.0822535755802805e-06,1.616255679340041e-05
KOR,2000-2019,2.429867952478537e-07,6.4393885859486863e-06
ARM,2000-2019,-2.2013519097565416e-06,9.2872779274865595e-06
ARG,2000-2019,-4.0939824444309132e-08,9.1406717935294177e-06
ASM,2000-2019,-1.0637842104301335e-06,1.4512684942411566e-05
IDN,2000-2019,-9.1189745061100411e-07,2.252553172070577e-05
SVK,2000-2019,-1.3642477278602211e-06,6.0672463124868089e-06
CZE,2000-2019,-8.1056416317095352e-07,5.1604157895110448e-06
CYM,2000-2019,2.3019446294519009e-06,2.505354612719668e-05
TCA,2000-2019,9.4158804690675783e-07,1.8065057143252875e-05
MHL,2000-2019,1.8261118653598098e-06,2.4865209308563838e-05
MNE,2000-2019,-2.2357004494498222e-06,8.4594603268303849e-06
FSM,2000-2019,1.1737976154380672e-06,2.7062452467364993e-05
PRY,2000-2019,-2.8062599810309003e-06,2.6131431535852046e-05
PAN,2000-2019,9.6049760063074195e-08,2.4657982683535931e-05
HND,2000-2019,-2.6446253244576608e-06,1.9702812328700375e-05
AND,2000-2019,-5.2584753311699302e-06,8.7079338277672307e-06
BHS,2000-2019,-8.4294649540522311e-07,2.1075819044928892e-05
SHN,2000-2019,-4.0301746285807976e-07,6.3187197373488049e-06
TON,2000-2019,-5.6229193742054844e-07,1.204766000233412e-05
MAF,2000-2019,1.8727210869025709e-06,2.4564325332361474e-05
CRI,2000-2019,9.1186091802176722e-08,1.8464013933556418e-05
AUS,2000-2019,2.2318820873530782e-06,8.1061553894976304e-06
BES,2000-2019,6.8177384668669858e-07,1.9026151011267134e-05
ATF,2000-2019,nan,nan
SLB,2000-2019,-7.8455092633188015e-07,1.716918704207507e-05
TCD,2000-2019,1.8264047361769024e-05,5.1321646063055293e-05
POL,2000-2019,-1.6261881833721441e-06,5.5504808020714863e-06
SWE,2000-2019,-1.7123338443447092e-06,8.6769075525681729e-06
SAU,2000-2019,7.2396933370405002e-06,2.6007857556746243e-05
UZB,2000-2019,-7.6138321701401726e-07,1.1419621341119894e-05
THA,2000-2019,5.7445953148855685e-06,3.3834448683628359e-05
MSR,2000-2019,9.1690106018557729e-07,2.1745156656324322e-05
NLD,2000-2019,5.2856495248536982e-07,4.0708440024185073e-06
COM,2000-2019,3.0037982734127985e-06,2.2293952629055356e-05
CUB,2000-2019,-2.2949514050294255e-07,2.3680502982462633e-05
SWZ,2000-2019,-3.507783320682192e-06,1.2685438774187317e-05
ESH,2000-2019,-7.7663918506950003e-09,1.4440904019858269e-05
BRN,2000-2019,-4.0187994035077836e-06,2.8146855077761551e-05
NZL,2000-2019,3.976911543154913e-07,3.4329317729995936e-06
YEM,2000-2019,-2.6842904734804743e-06,1.6986758086695618e-05
JEY,2000-2019,-2.2610942083661999e-06,6.8545233695848963e-06
AIA,2000-2019,1.8023148651381226e-06,2.3870353496377966e-05
NFK,2000-2019,-5.4081358700989835e-07,5.9898419079571484e-06
MAR,2000-2019,-2.2586299912848571e-06,1.0501099393695555e-05
BIH,2000-2019,-3.5935375131134037e-06,9.2476553902853058e-06
URY,2000-2019,-3.7158486567557343e-07,7.1986584498459476e-06
CL-,2000-2019,nan,nan
