region,year,mean,sdev
CYP,1980-1999,-5.265513442421864e-06,5.4891840044448316e-05
TON,1980-1999,1.4267864970257607e-05,3.9305185044116847e-05
MHL,1980-1999,8.2570021070242692e-06,8.5206446981576152e-05
CHN,1980-1999,2.4612476007571261e-07,2.6620469088830489e-05
MAF,1980-1999,1.5157111443487074e-05,9.4471968331765369e-05
VUT,1980-1999,1.58528368057237e-05,6.2069723828528207e-05
SPM,1980-1999,1.1167212010824505e-05,1.9560545711575496e-05
BEL,1980-1999,-8.5722532102434487e-07,9.7524973901937421e-06
ISL,1980-1999,1.3448806686186785e-05,2.904342005221174e-05
CHL,1980-1999,2.846910293343702e-06,1.3009544237881893e-05
POL,1980-1999,4.9126338427008231e-06,1.2116383482111685e-05
MLT,1980-1999,-1.5473905091666766e-06,5.1835328895154812e-05
FUND-FSU,1980-1999,9.9258245161297734e-06,2.1986046675834421e-05
GMB,1980-1999,-1.6335424346637363e-05,9.7410434968969362e-05
BLM,1980-1999,1.9213768289188837e-05,5.9954326166227784e-05
KHM,1980-1999,-2.978854415508878e-05,0.00010715895164121989
GTM,1980-1999,1.7968101142163853e-05,5.0064787829098204e-05
DMA,1980-1999,1.9328119286079287e-05,6.8931830938205146e-05
HTI,1980-1999,-1.1197297584559875e-08,0.00011401962811061036
SRB,1980-1999,7.6392242143311353e-06,2.3498439649588187e-05
NLD,1980-1999,4.0790467665285484e-07,9.8654125915063682e-06
UMI,1980-1999,8.5443000901794107e-06,8.6454946797644987e-05
BRB,1980-1999,2.0508568631903619e-05,0.00011011316009216351
GNB,1980-1999,-1.9087309041773033e-05,9.8167404933989589e-05
GRL,1980-1999,4.356666009788157e-05,7.3575395439912748e-05
TWN,1980-1999,nan,nan
COG,1980-1999,9.6533346452146362e-06,8.557411616136425e-05
COD,1980-1999,1.2589687710564008e-05,8.6111300391760907e-05
IRL,1980-1999,8.5238356074306639e-07,5.7315553362896506e-06
JOR,1980-1999,5.0369130806627686e-06,4.5075679641907475e-05
BHR,1980-1999,-4.5629119273696402e-05,0.00012598981288610407
YEM,1980-1999,1.0416381991356976e-05,5.8835803699295376e-05
NPL,1980-1999,8.3041608924959764e-10,5.7052941247778905e-05
LAO,1980-1999,-2.2213296085971731e-06,7.1584078197352549e-05
CAN,1980-1999,1.4771115689145548e-05,1.4426081522409668e-05
URY,1980-1999,1.734655543659239e-06,2.1185072774849455e-05
KWT,1980-1999,-3.8520826412855903e-05,0.00010749049792509062
CPV,1980-1999,2.3717313630486226e-05,6.3229047210695166e-05
SHN,1980-1999,1.1077021095020061e-05,2.5378957581461163e-05
UGA,1980-1999,2.9568767266677519e-05,7.5164863855923928e-05
UKR,1980-1999,1.1198539268190787e-05,2.2843656239061398e-05
TCD,1980-1999,-8.4668402529783306e-05,0.00016243077055562051
SSD,1980-1999,-1.8961962164243292e-05,0.00013882952778095949
PLW,1980-1999,7.5958136196829505e-06,0.00010804981618615562
HMD,1980-1999,nan,nan
PHL,1980-1999,3.3066037319970716e-06,9.1637364384999933e-05
CA-,1980-1999,-5.0538297031865824e-06,4.3041367999200228e-05
WSM,1980-1999,7.0390768637970543e-06,8.7053702200826926e-05
DNK,1980-1999,3.998471233501945e-06,1.057687647774019e-05
ESH,1980-1999,5.8280912002906098e-06,6.094682578397461e-05
FUND-CHI,1980-1999,4.1884786144516573e-07,2.6421921072626661e-05
ATF,1980-1999,nan,nan
BFA,1980-1999,-7.6846327592347525e-05,0.000148711887182936
VEN,1980-1999,9.7012289811649829e-06,9.3170148845907609e-05
ARM,1980-1999,9.5020300808104128e-06,2.7764044256465846e-05
TJK,1980-1999,7.239988306122757e-06,4.1842138000697556e-05
EST,1980-1999,9.9843379646304952e-06,1.7428864383173497e-05
ARE,1980-1999,-1.708203927044172e-05,9.4587873501916734e-05
THA,1980-1999,-6.7715584542518728e-06,9.2381443958705636e-05
FUND-USA,1980-1999,-2.0631589350704869e-06,2.9301928898878074e-05
MAR,1980-1999,1.5091164841226855e-05,4.4054927685679152e-05
ZMB,1980-1999,2.5106809292225021e-05,7.1299428916745216e-05
FUND-SIS,1980-1999,1.1130663602061251e-05,9.7991371648023978e-05
,1980-1999,-4.3039942443987718e-06,4.6897905306505422e-05
IND,1980-1999,-2.6292762101689147e-05,8.2759305884876915e-05
GGY,1980-1999,9.4738477318386171e-06,1.5893470928330218e-05
MSR,1980-1999,1.5567307944183406e-05,9.2041238558481693e-05
PCN,1980-1999,9.951192439329317e-06,2.5423812028994651e-05
MKD,1980-1999,7.7160772940200583e-06,2.0917762137044033e-05
COK,1980-1999,8.7658679757180093e-06,2.8261676226991984e-05
KO-,1980-1999,9.7719245586879101e-06,2.1848470029490147e-05
STP,1980-1999,3.4007327814328933e-05,5.3813265173917263e-05
AIA,1980-1999,1.5115637791576554e-05,9.1644278893086121e-05
UZB,1980-1999,-1.921414982886009e-06,4.211929118367918e-05
TZA,1980-1999,2.3159468034949589e-05,6.2678567293939565e-05
SLE,1980-1999,-1.3462504141278368e-06,8.8688963180784752e-05
SWZ,1980-1999,1.4494488875040714e-05,3.9163656895061205e-05
PER,1980-1999,1.1434921600594881e-05,4.1079695898535172e-05
BRN,1980-1999,2.867413722100073e-05,0.00011244258081698653
ATG,1980-1999,1.2345145494881776e-05,0.00010977657197763371
LIE,1980-1999,1.2175587003803917e-05,1.9005504553311097e-05
GIN,1980-1999,4.3949017047079572e-06,8.2563000188444735e-05
SMR,1980-1999,1.1399996273967491e-05,2.1084749678018235e-05
AGO,1980-1999,1.9455259114183874e-05,5.6296480243034282e-05
TUR,1980-1999,1.8653412314131097e-07,3.2375266411082438e-05
AND,1980-1999,1.3905589787542006e-05,2.095905092648516e-05
DOM,1980-1999,1.6364321311907702e-05,0.00010609010093122171
PAK,1980-1999,-6.156939158646675e-05,0.00011869843506787014
LCA,1980-1999,1.5064979410906235e-05,9.1513036969317977e-05
MWI,1980-1999,2.621391966596727e-05,7.1168060767980187e-05
CUW,1980-1999,-1.4915590759238805e-05,0.00012937652408817732
NER,1980-1999,-0.00014504281584726584,0.00021080880369521421
ALA,1980-1999,1.7089285555178484e-05,2.4385921046812245e-05
TTO,1980-1999,2.3445149280590158e-05,0.00011846406998717793
SUR,1980-1999,1.1257591628266659e-05,0.00012009907692563552
GLP,1980-1999,1.4335352843463319e-05,9.5032183627289854e-05
BDI,1980-1999,5.0437920210280844e-05,6.482852075488161e-05
SGS,1980-1999,nan,nan
NIC,1980-1999,1.1819896914354071e-05,8.3586980605571308e-05
SP-,1980-1999,nan,nan
VGB,1980-1999,1.4997333535525151e-05,9.3054155712685659e-05
SLV,1980-1999,1.6026645938633905e-05,7.7157110876809328e-05
CMR,1980-1999,-2.8767303379869668e-06,9.0095070192824681e-05
FUND-EEU,1980-1999,4.9503720866767919e-06,1.5536926322395795e-05
MTQ,1980-1999,1.4923791866465074e-05,9.5448343809957146e-05
LVA,1980-1999,9.970655979536801e-06,1.6780568323119504e-05
MYT,1980-1999,1.2324969350406917e-05,7.5322132759711138e-05
MCO,1980-1999,9.3800127197770901e-06,2.8950757040828692e-05
ABW,1980-1999,-1.0420747993756194e-06,0.00010375105603377438
GNQ,1980-1999,1.1841734654260746e-05,7.7439967493252493e-05
SYC,1980-1999,1.2908464875527488e-05,9.4394813061650306e-05
KIR,1980-1999,2.5680880984576259e-06,0.00011015537887980346
ECU,1980-1999,8.4147565539831805e-06,6.6194687652591279e-05
LKA,1980-1999,6.7822756579216434e-06,9.3975784883934871e-05
GAB,1980-1999,1.2458986144585372e-05,9.4327274344697818e-05
MAC,1980-1999,4.4199042596507628e-06,5.8649950334945571e-05
MLI,1980-1999,-8.2347017073865924e-05,0.00014663792130693975
PRT,1980-1999,-4.2089481566582899e-07,2.0655521883912125e-05
VCT,1980-1999,1.2270138300135392e-05,9.6175167303653685e-05
FIN,1980-1999,2.5271407737741281e-05,2.4978980151732821e-05
KOR,1980-1999,-3.5084447601875376e-06,2.0458479513685164e-05
SYR,1980-1999,-1.430668354636786e-05,5.9022287432449876e-05
VNM,1980-1999,-8.8683192385376508e-06,7.6008750082629819e-05
CHE,1980-1999,3.2592912518962214e-06,1.2455640465511613e-05
EGY,1980-1999,-6.2625877871391106e-06,7.2396328106336469e-05
TUN,1980-1999,-2.2409166903815136e-06,4.7765745371367107e-05
FUND-ANZ,1980-1999,-4.6661782958464977e-06,2.1415171679468484e-05
IRN,1980-1999,-1.407592227398687e-05,5.0857887142833503e-05
TGO,1980-1999,-3.6686357847703564e-05,0.00012680143188236584
SWE,1980-1999,1.4121471486272664e-05,1.6825828014064447e-05
FUND-LAM,1980-1999,8.8912609165735065e-06,6.1814451566299681e-05
RUS,1980-1999,1.5161161023253018e-05,2.2116925419607478e-05
IRQ,1980-1999,-9.3987878222226217e-05,0.00013806506986712572
HRV,1980-1999,2.3378239308192012e-06,1.8702198441041734e-05
SVN,1980-1999,1.1768945616564064e-07,1.369575660045428e-05
MOZ,1980-1999,7.6195914607239309e-06,7.4312657844849059e-05
SEN,1980-1999,-1.6858970649242403e-05,9.5084706275156753e-05
RWA,1980-1999,4.7001309322704094e-05,5.1411754339006731e-05
CCK,1980-1999,1.3714464415806689e-05,3.9760954290045035e-05
FUND-SSA,1980-1999,-6.9633124415592048e-06,8.5600237999024968e-05
BLZ,1980-1999,9.8614669932494609e-06,9.430742807865319e-05
GEO,1980-1999,1.0164085403306298e-05,2.8408062544141483e-05
GUF,1980-1999,1.1317298420463105e-05,0.00010352660118614427
BTN,1980-1999,1.0425519163006001e-05,2.3623928472619017e-05
AUS,1980-1999,-5.0576853309655335e-06,2.4040247050713586e-05
MDA,1980-1999,1.5856877239664016e-05,3.1525479352961845e-05
VIR,1980-1999,1.395295525865631e-05,9.7559374822187698e-05
MDV,1980-1999,1.8908104850984851e-05,6.7630028862021471e-05
HND,1980-1999,1.7701117210538376e-05,5.8534305900279688e-05
BHS,1980-1999,1.3303051387792919e-05,9.1603190128125521e-05
FJI,1980-1999,1.5275510495780904e-05,6.2975920542184742e-05
NRU,1980-1999,6.8994604411063295e-06,9.4622525297564564e-05
NCL,1980-1999,5.4142623739541146e-06,4.1151233685159771e-05
FUND-#N/A,1980-1999,nan,nan
ARG,1980-1999,5.0930371017670245e-07,3.1068755439774126e-05
ZWE,1980-1999,4.0791629287539059e-05,7.8255349137985113e-05
FLK,1980-1999,2.392956611648361e-06,8.0813929933147055e-06
FRO,1980-1999,6.7063743649867634e-06,1.5446955649181484e-05
TKM,1980-1999,-1.4987538366322053e-05,4.965979487409842e-05
ROU,1980-1999,6.1100824846781072e-06,1.9886014895907013e-05
MNG,1980-1999,3.174599826530343e-05,5.8421049901708649e-05
MEX,1980-1999,5.8856243036768028e-06,4.8683721945847391e-05
BRA,1980-1999,1.0723304545796898e-05,7.4081370770227899e-05
SVK,1980-1999,3.2602337654642538e-06,1.1887901422331959e-05
CZE,1980-1999,2.521315543991536e-06,1.087599578558717e-05
MDG,1980-1999,2.8606894966061204e-05,4.6038918994970016e-05
DZA,1980-1999,-1.9606004491802805e-06,4.3750209139034683e-05
COM,1980-1999,1.75186247159093e-05,7.0077199591338479e-05
FUND-MDE,1980-1999,-1.6256348478772651e-05,5.6762336575246152e-05
NZL,1980-1999,-2.7223663840078859e-06,1.1426077278360108e-05
TUV,1980-1999,5.7533912677590885e-06,0.00010203054371450698
ESP,1980-1999,-4.0340789959622567e-06,2.8817848846053942e-05
MRT,1980-1999,-6.9625504498287803e-05,0.00013777636724989794
SGP,1980-1999,3.2085739788191388e-05,0.00013113310447443794
CYM,1980-1999,8.7510628766780392e-06,0.00011270871374832104
NOR,1980-1999,2.5420523198195726e-05,2.8140784122029441e-05
CXR,1980-1999,1.3638557069832743e-05,2.7952221034664146e-05
PRI,1980-1999,1.8030842158913384e-05,9.7188293994738878e-05
ERI,1980-1999,2.980056535797255e-06,8.7792058490399931e-05
GRD,1980-1999,1.2279157020331848e-05,0.00010137137952437094
TCA,1980-1999,1.1878776437396819e-05,7.3576249205341247e-05
MYS,1980-1999,1.3579538897442082e-05,0.00010307125851020614
GHA,1980-1999,-2.7597222663193104e-05,0.00012119798366599462
FSM,1980-1999,8.2440856466653929e-06,9.7814368553613906e-05
BGD,1980-1999,-1.0740909677619064e-05,7.3887420414578333e-05
IDN,1980-1999,1.5412276073566477e-06,0.00010265738256602965
OMN,1980-1999,-8.7662640847010053e-06,8.5619317548569221e-05
BEN,1980-1999,-4.2416802301832062e-05,0.00013494431121233622
FUND-CAN,1980-1999,1.4771115689145548e-05,1.4426081522409668e-05
CRI,1980-1999,1.2420364613526181e-05,6.3406611303690958e-05
LUX,1980-1999,6.156514293455649e-06,2.5565222957253706e-05
GIB,1980-1999,1.2019245382002616e-05,4.374151625439536e-05
CUB,1980-1999,9.4915144456550812e-06,0.00011134986151436842
BES,1980-1999,1.6763029085093565e-05,8.6761307561002238e-05
SLB,1980-1999,1.1802000191006477e-05,8.3385149184700646e-05
CIV,1980-1999,-1.0005673072535281e-05,0.00010229581504309771
DEU,1980-1999,7.3872524917474366e-07,9.9721129571131019e-06
WLF,1980-1999,1.3878987374639081e-05,7.2694434889638684e-05
SAU,1980-1999,-2.5266896075003835e-05,0.00010185755956576753
PRK,1980-1999,5.6715419343468249e-06,1.6229147529101786e-05
QAT,1980-1999,-2.0100826543169232e-05,9.6158284851912277e-05
JAM,1980-1999,1.6598586625952949e-05,0.00010510185567495171
ATA,1980-1999,nan,nan
FUND-JPK,1980-1999,-3.4925638723318252e-06,2.2648265907493487e-05
AZE,1980-1999,-4.7849378342616531e-06,3.9656686407384627e-05
MNP,1980-1999,9.7941530419121321e-06,9.209350976731476e-05
ITA,1980-1999,-2.9205229473411893e-06,2.3879103341472423e-05
ASM,1980-1999,1.4064366677776946e-05,5.3128121572718693e-05
SOM,1980-1999,-7.1348318772342841e-05,0.00012782267511209027
FUND-WEU,1980-1999,1.9416510431323096e-07,1.3768231584599109e-05
KAZ,1980-1999,5.4983617511008101e-06,2.2931625418029199e-05
PSE,1980-1999,9.476636533771256e-06,5.3049738740960968e-05
LSO,1980-1999,2.5099876469365152e-05,3.4476679591452801e-05
NAM,1980-1999,9.2268656451946917e-06,6.165246700316876e-05
SMX,1980-1999,1.5157236069626655e-05,9.4478115646072646e-05
FUND-CAM,1980-1999,8.4124963528536345e-06,5.2286263181467478e-05
ISR,1980-1999,-2.6911194125152739e-06,5.3186504136154421e-05
MMR,1980-1999,-1.9180564558625271e-05,8.4966117457956568e-05
SJM,1980-1999,5.3926918689719938e-05,0.00010511792739749447
IOT,1980-1999,nan,nan
LBN,1980-1999,-6.817369213351673e-07,4.0771760358139325e-05
IMN,1980-1999,8.1859584037692567e-06,1.4355195495750724e-05
PAN,1980-1999,1.3897994470462229e-05,9.8808229368290928e-05
NFK,1980-1999,1.0579405893657403e-05,2.1433335657376408e-05
VAT,1980-1999,5.7267492105137409e-06,3.5362652314438703e-05
MNE,1980-1999,6.1901425415165811e-06,2.022940130040495e-05
LBR,1980-1999,5.9364285110082037e-06,8.4324186374225665e-05
KEN,1980-1999,3.0638002300323581e-05,5.9113911507792708e-05
JEY,1980-1999,9.8784372588492467e-06,1.6390987075840136e-05
MUS,1980-1999,9.3746534189764024e-06,4.2936457381787999e-05
BVT,1980-1999,nan,nan
GBR,1980-1999,9.511223733003197e-07,6.7797834861856716e-06
CL-,1980-1999,nan,nan
KGZ,1980-1999,1.7633651603011188e-05,2.9722090566152814e-05
AUT,1980-1999,3.7643868966650236e-06,1.3678224681083495e-05
COL,1980-1999,9.7260819417788472e-06,6.1741372732891959e-05
USA,1980-1999,-2.0809832613277541e-06,2.9235719296482586e-05
ZAF,1980-1999,7.595333043933762e-06,2.9386498779181819e-05
NIU,1980-1999,1.2597379606809977e-05,4.1821189960814194e-05
CAF,1980-1999,-7.1664343738199039e-06,0.00010349164557587763
AFG,1980-1999,3.9001388406091137e-06,4.7673537343094691e-05
LTU,1980-1999,7.6187801157773956e-06,1.4787402688724973e-05
JPN,1980-1999,-3.4858865527027022e-06,2.3910267428145546e-05
BOL,1980-1999,1.0998111357679888e-05,4.837007083338351e-05
BIH,1980-1999,9.1720988984124608e-06,1.9871003286962482e-05
DJI,1980-1999,-8.8557709916193498e-05,0.00016531663183055897
TKL,1980-1999,2.4433758807435648e-06,0.00013393246370982219
PNG,1980-1999,1.0994269917674768e-05,6.90665123428779e-05
SDN,1980-1999,-0.00012415398125769351,0.00020175687350344632
PYF,1980-1999,5.4418431767359167e-06,4.0570196795022538e-05
HKG,1980-1999,3.103298072939624e-06,5.4425749501706854e-05
TLS,1980-1999,1.6098111521195426e-05,8.5970349244313745e-05
PRY,1980-1999,2.1927362430551372e-06,6.9043077576075334e-05
ALB,1980-1999,5.5718759598509002e-06,2.6177782167565854e-05
LBY,1980-1999,-3.4882389479528611e-06,5.9559383305499262e-05
FUND-SAS,1980-1999,-2.7058974938040344e-05,8.1436588495162308e-05
BMU,1980-1999,1.1189237534043844e-05,6.266671479601521e-05
NGA,1980-1999,-2.3983294041222446e-05,0.00011574962522368948
FRA,1980-1999,-2.1189673385635347e-06,1.3660869275863744e-05
HUN,1980-1999,2.4777378301931165e-06,1.5525431488386682e-05
GUY,1980-1999,-2.6470517933773197e-07,0.00012168781742534675
KNA,1980-1999,1.6027710396597106e-05,8.8068416588529729e-05
GRC,1980-1999,-3.5489378775862731e-06,3.5910081131692971e-05
ETH,1980-1999,4.1125192994427314e-05,6.0938331586161684e-05
BWA,1980-1999,2.238802177753788e-06,6.8115048707730917e-05
BLR,1980-1999,8.3649264787480951e-06,1.6168580266854713e-05
BGR,1980-1999,4.3117078628850678e-06,2.1938021168798057e-05
GUM,1980-1999,9.7511360483999359e-06,0.00011699306059952781
FUND-SEA,1980-1999,-2.4186824301320785e-06,9.1122705685967289e-05
FUND-MAF,1980-1999,-1.9266535042713644e-06,4.3980098268809216e-05
REU,1980-1999,1.0471490401936936e-05,2.3207053358748975e-05
SYR,2000-2019,4.6843612431894056e-06,1.9612804608817698e-05
USA,2000-2019,1.7730302679623381e-07,9.7167408622004434e-06
FUND-JPK,2000-2019,4.1717224951441478e-07,6.1147247627647919e-06
BRB,2000-2019,-9.3091466057413236e-07,3.3725524355056099e-05
GLP,2000-2019,8.5842717020821192e-07,2.3178305411564647e-05
PER,2000-2019,-1.8552289827816493e-06,1.2410309803362449e-05
SYC,2000-2019,3.1033053039017173e-06,2.701600615235768e-05
NAM,2000-2019,-2.0828230735338323e-06,2.4043269569523205e-05
FUND-MDE,2000-2019,6.1073329090911041e-06,1.7022690303767043e-05
DOM,2000-2019,1.1809797330341978e-06,2.4453226933470612e-05
TWN,2000-2019,nan,nan
