region,year,mean,sdev
CYP,1980-1999,-1.7233295068508139e-05,0.00014528956612570076
TON,1980-1999,0.00042685279920551429,0.00034150877839811986
MHL,1980-1999,0.00014628859984606941,0.00034156260997539995
CHN,1980-1999,6.6306755088341935e-05,0.00011678536895808857
MAF,1980-1999,0.00030875100705479009,0.00037197781247301877
VUT,1980-1999,0.00044926503200547093,0.00036712988957492409
SPM,1980-1999,0.00038303044667643865,0.00037389505126710131
BEL,1980-1999,0.00028398094212847856,0.00022066553658345249
ISL,1980-1999,0.00054543895661403579,0.00092517046459476371
CHL,1980-1999,0.000194004681662143,0.00013694778508687041
POL,1980-1999,0.00030095418223007958,0.00021245674934915003
MLT,1980-1999,4.2664946273414156e-05,0.00013524407406248962
FUND-FSU,1980-1999,0.00037132982962193077,0.00024885560420135792
GMB,1980-1999,-0.00026946048663842803,0.00037295985462706743
BLM,1980-1999,0.00050984926649587077,0.00047778195980331662
KHM,1980-1999,-0.0005866139819124765,0.00063008921416344871
GTM,1980-1999,0.00055305198638481827,0.00037049610566288035
DMA,1980-1999,0.00051496013721921772,0.00045776296304483492
HTI,1980-1999,0.00011413586796923902,0.00049510649398334591
SRB,1980-1999,0.00028030905033099807,0.00028323424832116907
NLD,1980-1999,0.00034135792287979237,0.00028372127494162504
UMI,1980-1999,0.00013473096493911145,0.00034413294892476079
BRB,1980-1999,0.00034007599021918639,0.00046876353510795607
GNB,1980-1999,-0.00032014955382583202,0.00043455121441387796
GRL,1980-1999,0.00017641182259415435,0.00021635322629831545
TWN,1980-1999,nan,nan
COG,1980-1999,0.00031494830950214484,0.00031219596927537446
COD,1980-1999,0.00052501356915730588,0.00065400961236444072
IRL,1980-1999,0.00027591526562230703,0.00022111006583501865
JOR,1980-1999,0.00025946303216207642,0.00033241019304665104
BHR,1980-1999,-0.00018538567959835517,0.00052422354277054041
YEM,1980-1999,0.00042720259138916437,0.0003398850651230884
NPL,1980-1999,0.00014153169634155535,0.00039335340368780919
LAO,1980-1999,-8.8465206592211844e-06,0.00036939406169741312
CAN,1980-1999,0.0005644504692953389,0.0003090490916204425
URY,1980-1999,0.0001308405212603796,0.0001349829765922074
KWT,1980-1999,-0.00010326771464987416,0.00038998486046208598
CPV,1980-1999,0.00067671236562282856,0.00062378619715499771
SHN,1980-1999,0.00049403801415773556,0.00038616914780615534
UGA,1980-1999,0.00085343998317455197,0.00065693769743593703
UKR,1980-1999,0.00039090936170638012,0.00032901434500812556
TCD,1980-1999,-0.0016899750760044948,0.0013670185816593123
SSD,1980-1999,-0.00020049998077363774,0.00039698191158497328
PLW,1980-1999,0.00015597311302271047,0.00032292752994995293
HMD,1980-1999,nan,nan
PHL,1980-1999,0.00011376262346626263,0.00022163498896853438
CA-,1980-1999,-6.38842142331509e-05,0.00021782547998876222
WSM,1980-1999,0.00018237569354564393,0.00027890476032681064
DNK,1980-1999,0.00046859859729422285,0.00035876245423988794
ESH,1980-1999,0.00020507820761808289,0.00022458143674662217
FUND-CHI,1980-1999,6.9645715989838654e-05,0.00011498093856731707
ATF,1980-1999,nan,nan
BFA,1980-1999,-0.0015024428149219336,0.0012422192280694758
VEN,1980-1999,0.00027481239042515085,0.00025288147262693438
ARM,1980-1999,0.0003381517181527472,0.00030522559057206581
TJK,1980-1999,0.00030039939837824193,0.00038434600502237979
EST,1980-1999,0.00048383060743040327,0.00034916035649071829
ARE,1980-1999,9.3447625676637916e-05,0.00034409049456217997
THA,1980-1999,-3.9908282183600574e-05,0.00029040599451596907
FUND-USA,1980-1999,0.00013440908657111708,0.00016572137158495532
MAR,1980-1999,0.00050282648646784978,0.00037748686545383513
ZMB,1980-1999,0.00075746028237478507,0.0006164000834184267
FUND-SIS,1980-1999,0.00026330894630980506,0.00025041309792061265
,1980-1999,7.0445739307692289e-05,0.00013699882150233593
IND,1980-1999,-0.00050812256531668307,0.00042793316889678173
GGY,1980-1999,0.00034411397699688395,0.00029684066803203191
MSR,1980-1999,0.0003514792322507421,0.00035492570779600748
PCN,1980-1999,0.00037917081443304473,0.00040419047570590513
MKD,1980-1999,0.00029779656288697717,0.00029725405556976748
COK,1980-1999,0.00029798021698461532,0.00030789368391227095
KO-,1980-1999,0.00034561843761890418,0.00032952024049832289
STP,1980-1999,0.00097949738003889528,0.00084849744416513569
AIA,1980-1999,0.00031339836247846895,0.0003712098425344773
UZB,1980-1999,7.259032244153496e-05,0.00034467143778512191
TZA,1980-1999,0.00065611115294887939,0.00055825511753020975
SLE,1980-1999,0.00010182886387356955,0.00041843348369509186
SWZ,1980-1999,0.00042623826584879573,0.0003895208132440412
PER,1980-1999,0.00040618324966094438,0.00030857101571593295
BRN,1980-1999,0.00039283824223747759,0.00064634636159817741
ATG,1980-1999,0.00023510143678544227,0.00030086587593795372
LIE,1980-1999,0.00040185419335796396,0.00032658926629170924
GIN,1980-1999,0.00025018607315955421,0.00044147395860697516
SMR,1980-1999,0.00040155491717116149,0.00031918923346819578
AGO,1980-1999,0.00057398512556105152,0.00036628128629955789
TUR,1980-1999,0.00012261197601980269,0.00019946083442154883
AND,1980-1999,0.00045945616818499562,0.00036258995009946977
DOM,1980-1999,0.0003465429012364271,0.00030645963797876148
PAK,1980-1999,-0.0011933928168198029,0.0011048050567934484
LCA,1980-1999,0.00031920858256473259,0.00032788589883664572
MWI,1980-1999,0.00079420723389926704,0.00069212126193988837
CUW,1980-1999,-8.907441603573617e-05,0.00031547581099981967
NER,1980-1999,-0.0030190675088728491,0.0025194878684724289
ALA,1980-1999,0.00056668434382734487,0.00042194313198235038
TTO,1980-1999,0.00038550021456878444,0.00053791396335676654
SUR,1980-1999,0.00021065609675532718,0.00030162609570629119
GLP,1980-1999,0.00031238867908527258,0.00033342129749083934
BDI,1980-1999,0.0013708766159447367,0.0010739866390346176
SGS,1980-1999,nan,nan
NIC,1980-1999,0.00034456775764466993,0.00032719925939666189
SP-,1980-1999,nan,nan
VGB,1980-1999,0.0003206116367350398,0.00032174111840486584
SLV,1980-1999,0.00041657227297005084,0.00030589579088009875
CMR,1980-1999,9.3946039470093397e-05,0.00035605408768172583
FUND-EEU,1980-1999,0.00026471988395300927,0.00020686796827715036
MTQ,1980-1999,0.00033926423045403865,0.00034534628687222049
LVA,1980-1999,0.00043142019145992567,0.00029643022212698307
MYT,1980-1999,0.00030491032559681392,0.00030464794902970016
MCO,1980-1999,0.00036069598933326604,0.00026491533143221859
ABW,1980-1999,5.8981758797825364e-05,0.00038388300270108156
GNQ,1980-1999,0.00026749973373362158,0.00033686703790677345
SYC,1980-1999,0.00028780847422380093,0.00041097881320184191
KIR,1980-1999,-3.5360446937654753e-05,0.0004352020979545397
ECU,1980-1999,0.00028996680242122301,0.00024599573563649279
LKA,1980-1999,0.00017572740944265099,0.00022074276381954926
GAB,1980-1999,0.00030462071670382353,0.00031123366358003809
MAC,1980-1999,1.4011946108589092e-05,0.00030432706512426656
MLI,1980-1999,-0.001674196504745228,0.0012192447384030516
PRT,1980-1999,0.00015180671733470397,0.0001213288193737653
VCT,1980-1999,0.00025056884030680857,0.0002890377968323389
FIN,1980-1999,0.0008797999166908915,0.00065947690562420636
KOR,1980-1999,1.8639649949251424e-05,7.2887950664252013e-05
SYR,1980-1999,-0.0002222667947481251,0.00038561587480666175
VNM,1980-1999,-0.00016190953211097216,0.00029936831471508971
CHE,1980-1999,0.00044465574224320078,0.00035640329758382486
EGY,1980-1999,-2.6485981323050517e-05,0.00026352581092548846
TUN,1980-1999,6.6023952692595089e-05,0.00019936553714818979
FUND-ANZ,1980-1999,7.709466700549895e-06,8.4206471587953678e-05
IRN,1980-1999,-0.00017464117329782266,0.00017463622748742333
TGO,1980-1999,-0.00064861880039580183,0.00080954087485384505
SWE,1980-1999,0.00069900095394907584,0.00052125621255474214
FUND-LAM,1980-1999,0.00027382980244873529,0.000208224195256394
RUS,1980-1999,0.00042688720810032173,0.00028635393025992827
IRQ,1980-1999,-0.0020281166972530617,0.0013442965679808731
HRV,1980-1999,0.00018685496642470071,0.00015738432261948134
SVN,1980-1999,0.00021683327211370856,0.00016423439510585569
MOZ,1980-1999,0.00031256172294561195,0.00052065295171610081
SEN,1980-1999,-0.00026610216433009813,0.00040123633276608527
RWA,1980-1999,0.0012826804886656754,0.00087756873119907461
CCK,1980-1999,0.00045750245171006615,0.00050224666103159006
FUND-SSA,1980-1999,2.7299124236608029e-05,0.00033816664659015093
BLZ,1980-1999,0.00022464376509015555,0.00021881984230972569
GEO,1980-1999,0.00035227317881931147,0.00030533321516981184
GUF,1980-1999,0.00024742083766823674,0.00026214028464364444
BTN,1980-1999,0.00034603876465500447,0.00026083411502589803
AUS,1980-1999,-1.2589702698094668e-05,9.3346357578259195e-05
MDA,1980-1999,0.0004818669255919437,0.00049031955953858692
VIR,1980-1999,0.00028535905216458483,0.00029908585461052247
MDV,1980-1999,0.00053075876683121755,0.00048390119054268895
HND,1980-1999,0.00049229848506466059,0.00032739648316871503
BHS,1980-1999,0.00022493560756075729,0.00033825473848331385
