region,year,mean,sdev
CYP,1980-1999,-3.9764528132450922e-06,0.00014500155674734765
TON,1980-1999,0.00036130777902268637,0.00037984700738771912
MHL,1980-1999,0.00019827987556072916,0.00030121764752334603
CHN,1980-1999,4.051498017271283e-05,0.00012160160070714813
MAF,1980-1999,0.00032411622937884149,0.00035120564054304932
VUT,1980-1999,0.0003922062789058719,0.00034825535107742343
SPM,1980-1999,0.00040324279303564383,0.00040973899804807966
BEL,1980-1999,0.00024216889839761752,0.00021633987186961089
ISL,1980-1999,0.00059972742794728068,0.00094587830391032273
CHL,1980-1999,0.00021097426486395982,0.00011979684504618625
POL,1980-1999,0.0003038263694413049,0.00023322379947581301
MLT,1980-1999,3.525920030916173e-05,0.00014477582960614323
FUND-FSU,1980-1999,0.00037052594724311589,0.00026266528937605576
GMB,1980-1999,-0.00023777390349811664,0.00036353672634249496
BLM,1980-1999,0.00052649697127522431,0.00044779781073448768
KHM,1980-1999,-0.00059494600160603448,0.00065145136069453668
GTM,1980-1999,0.00045923733191207924,0.00030503266574326559
DMA,1980-1999,0.00051978831989282445,0.00043400070830794689
HTI,1980-1999,0.00012123732305431039,0.00048864730714933888
SRB,1980-1999,0.00033715121105800294,0.00030209670096715174
NLD,1980-1999,0.0002963883769189318,0.00027925634265560725
UMI,1980-1999,0.00019507255675375919,0.00028349908951484865
BRB,1980-1999,0.00035135436878732675,0.00046508859642038135
GNB,1980-1999,-0.00027390712754587175,0.00044921656997169398
GRL,1980-1999,0.00021817621199821829,0.00022893201180239169
TWN,1980-1999,nan,nan
COG,1980-1999,0.00030804188064803112,0.00027595381724294417
COD,1980-1999,0.00051851085215139352,0.00059914688952320222
IRL,1980-1999,0.00026546970828947698,0.00022037023558384329
JOR,1980-1999,0.00028665119238542613,0.00031278998521688047
BHR,1980-1999,-0.00021787396156069898,0.00052212564049054701
YEM,1980-1999,0.00038717335684491764,0.00031395688038373098
NPL,1980-1999,0.00012180426870131368,0.00043041608128221705
LAO,1980-1999,4.3602553677740422e-05,0.00032772862606685309
CAN,1980-1999,0.00064669799091185258,0.00035994513023904738
URY,1980-1999,0.00011309441972856141,0.00011812091003414803
KWT,1980-1999,-0.0001369925803262193,0.00040273693600208308
CPV,1980-1999,0.00067997939150217827,0.00066153582560209416
SHN,1980-1999,0.00051726952251633196,0.00038037685601795924
UGA,1980-1999,0.00083660162067825041,0.00061268017840115105
UKR,1980-1999,0.0004127413705501414,0.00038052264703181869
TCD,1980-1999,-0.0014903117167814808,0.001181401721573399
SSD,1980-1999,-0.00019166819504728131,0.00035162539644307579
PLW,1980-1999,0.00016316372011857954,0.00027435396175835478
HMD,1980-1999,nan,nan
PHL,1980-1999,0.0001116552599139814,0.00023232143095402237
CA-,1980-1999,-3.4618205139240663e-05,0.00024047451628729144
WSM,1980-1999,0.00015067557574605824,0.00028094850681220407
DNK,1980-1999,0.00043581487734794752,0.00038920465197266198
ESH,1980-1999,0.00019661878585764387,0.00024570806998444979
FUND-CHI,1980-1999,4.478070679347588e-05,0.00011913254281234773
ATF,1980-1999,nan,nan
BFA,1980-1999,-0.0015438165447629786,0.0011741963770693492
VEN,1980-1999,0.00026756165685613988,0.00023661024806223284
ARM,1980-1999,0.00033312241912585364,0.0002854392435405327
TJK,1980-1999,0.00023152311151345662,0.00037103765797745139
EST,1980-1999,0.00044851370560353436,0.00036868255288016098
ARE,1980-1999,5.2377523804509014e-05,0.00032187839982847436
THA,1980-1999,1.2303588277935396e-06,0.00023648329780723588
FUND-USA,1980-1999,0.00016050023182774659,0.00016736908344937662
MAR,1980-1999,0.00045663783961712851,0.00035841841222504435
ZMB,1980-1999,0.00080391089931531321,0.00060918879779381005
FUND-SIS,1980-1999,0.00023629375845064414,0.00023990297165308173
,1980-1999,7.3423497545094919e-05,0.00013316812955749434
IND,1980-1999,-0.00050009955045985234,0.00041820522282352081
GGY,1980-1999,0.00026465293267101571,0.00027796779007103632
MSR,1980-1999,0.00034625685977864295,0.00033739138764352761
PCN,1980-1999,0.00044427431942970652,0.0004416969985859914
MKD,1980-1999,0.00038120905192767633,0.00031138760763576196
COK,1980-1999,0.00030126168868013602,0.00034002085425604536
KO-,1980-1999,0.00043106181790514221,0.00034749916564769291
STP,1980-1999,0.0011253553924495121,0.00080164640514748147
AIA,1980-1999,0.00032713614760009995,0.00035051092832088333
UZB,1980-1999,3.7043289191847611e-05,0.00035544962883861484
TZA,1980-1999,0.00075788266628798798,0.00055079456932117339
SLE,1980-1999,0.00010428942597352648,0.00040635617569280489
SWZ,1980-1999,0.00046443537438977414,0.00037161625376131921
PER,1980-1999,0.00038811178736786054,0.00027177083277532397
BRN,1980-1999,0.00037022911304622225,0.00059687740195813832
