region,year,mean,sdev
CYP,1980-1999,-3.8810414758644467e-06,0.00014093025625685473
TON,1980-1999,0.00035364785173794483,0.00038967681472291699
MHL,1980-1999,0.00020467261381344274,0.00030727887392068801
CHN,1980-1999,4.1301619686889039e-05,0.00013040076126024413
MAF,1980-1999,0.00034045717918786313,0.00035502073079247498
VUT,1980-1999,0.00038786447510782691,0.00034380501934536432
SPM,1980-1999,0.00040129003879480195,0.00040567584498640467
BEL,1980-1999,0.00023630411457434714,0.00020053220417476521
ISL,1980-1999,0.00060032308815568907,0.0009868341499200742
CHL,1980-1999,0.00021662884208560146,0.00012398912106644143
POL,1980-1999,0.00030919261147900325,0.00022817315333021915
MLT,1980-1999,3.9045751112819812e-05,0.00012982038011622073
FUND-FSU,1980-1999,0.00037144205837933141,0.00026240603541971352
GMB,1980-1999,-0.00023684003898597202,0.00034960554470903613
BLM,1980-1999,0.00055080481559825344,0.00045250737246561781
KHM,1980-1999,-0.0006223382230756008,0.00058691607306184394
GTM,1980-1999,0.00048741992135149564,0.00031162245720547618
DMA,1980-1999,0.00054392075201910631,0.00043744629712944927
HTI,1980-1999,0.00015612732265549801,0.00049127894957371506
SRB,1980-1999,0.00035656833452813277,0.00029670115436240786
NLD,1980-1999,0.00029247007523328116,0.00026562559779389627
UMI,1980-1999,0.00020572168870933678,0.00028918609154207121
BRB,1980-1999,0.0003479528717845849,0.00045137818198479361
GNB,1980-1999,-0.00026995772869563674,0.00043022185967018839
GRL,1980-1999,0.00021383922559414434,0.00026316159880448195
TWN,1980-1999,nan,nan
COG,1980-1999,0.00033810516681253861,0.00028896437038165585
COD,1980-1999,0.00057850318314826333,0.00065282670781379674
IRL,1980-1999,0.00026074206199035713,0.00021150395553629601
JOR,1980-1999,0.00030238788514954881,0.00032670995074137696
BHR,1980-1999,-0.00021351687693793432,0.00054623778201506477
YEM,1980-1999,0.00040736478824918756,0.00032825728251900004
NPL,1980-1999,0.00013685657897703817,0.00044679228284760412
LAO,1980-1999,4.6621487418484175e-05,0.000324932131805097
CAN,1980-1999,0.00063925924514187564,0.0003527653303512758
URY,1980-1999,0.00011383911335281899,0.00011950666473260042
KWT,1980-1999,-0.00015560960271617715,0.0004214009012575818
